obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('4429',)",31.4729003906,1,0,1034.28934952,29,29,3,3.14729003906,29,13,3773775696.02,3773776858.45,3744148543.85,45.82972,-129.75904,0.0,34.5118505659,29,29,internal_timestamp,1455.29003906,29,29,853271,1535159743,2.51309990883,29,29,3744148543.85
"('4430',)",31.4727993011,1,0,1034.28779928,29,29,3,3.14727993011,29,13,3773775696.02,3773776858.45,3744148544.86,45.82972,-129.75904,0.0,34.5115503222,29,29,internal_timestamp,1455.01000977,29,29,858180,1535159744,2.51340007782,29,29,3744148544.86
"('4431',)",31.4731998444,1,0,1034.28686908,29,29,3,3.14731998444,29,13,3773775696.02,3773776858.45,3744148545.85,45.82972,-129.75904,0.0,34.5119629214,29,29,internal_timestamp,1454.73999023,29,29,852613,1535159745,2.51360011101,29,29,3744148545.85
"('4432',)",31.4733009338,1,0,1034.28548771,29,29,3,3.14733009338,29,13,3773775696.02,3773776858.45,3744148546.86,45.82972,-129.75904,0.0,34.511676461,29,29,internal_timestamp,1454.5,29,29,857326,1535159746,2.51410007477,29,29,3744148546.86
"('4433',)",31.473400116,1,0,1034.28428079,29,29,3,3.1473400116,29,13,3773775696.02,3773776858.45,3744148547.86,45.82972,-129.75904,0.0,34.5118382986,29,29,internal_timestamp,1454.20996094,29,29,861982,1535159747,2.51419997215,29,29,3744148547.86
"('4434',)",31.4734992981,1,0,1034.28300654,29,29,3,3.14734992981,29,13,3773775696.02,3773776858.45,3744148548.86,45.82972,-129.75904,0.0,34.5117722892,29,29,internal_timestamp,1453.94995117,29,29,856588,1535159748,2.51449990273,29,29,3744148548.86
"('4435',)",31.4734992981,1,0,1034.28177457,29,29,3,3.14734992981,29,13,3773775696.02,3773776858.45,3744148549.85,45.82972,-129.75904,0.0,34.5116864866,29,29,internal_timestamp,1453.69995117,29,29,851352,1535159749,2.51469993591,29,29,3744148549.85
"('4436',)",31.4736003876,1,0,1034.28059814,29,29,3,3.14736003876,29,13,3773775696.02,3773776858.45,3744148550.86,45.82972,-129.75904,0.0,34.5117289875,29,29,internal_timestamp,1453.43994141,29,29,855931,1535159750,2.5148999691,29,29,3744148550.86
"('4437',)",31.4734992981,1,0,1034.27932386,29,29,3,3.14734992981,29,13,3773775696.02,3773776858.45,3744148551.86,45.82972,-129.75904,0.0,34.5116311625,29,29,internal_timestamp,1453.18005371,29,29,861038,1535159751,2.5150001049,29,29,3744148551.86
"('4438',)",31.473400116,1,0,1034.27820171,29,29,3,3.1473400116,29,13,3773775696.02,3773776858.45,3744148552.85,45.82972,-129.75904,0.0,34.5117536745,29,29,internal_timestamp,1452.91003418,29,29,854918,1535159752,2.5148999691,29,29,3744148552.85
"('4439',)",31.473400116,1,0,1034.2769281,29,29,3,3.1473400116,29,13,3773775696.02,3773776858.45,3744148553.86,45.82972,-129.75904,0.0,34.5116729581,29,29,internal_timestamp,1452.65002441,29,29,859615,1535159753,2.51510000229,29,29,3744148553.86
"('4440',)",31.4734992981,1,0,1034.27528214,29,29,3,3.14734992981,29,13,3773775696.02,3773776858.45,3744148554.85,45.82972,-129.75904,0.0,34.5112980684,29,29,internal_timestamp,1452.36999512,29,29,854167,1535159754,2.51570010185,29,29,3744148554.85
"('4441',)",31.4736003876,1,0,1034.27431086,29,29,3,3.14736003876,29,13,3773775696.02,3773776858.45,3744148555.86,45.82972,-129.75904,0.0,34.5116697846,29,29,internal_timestamp,1452.08996582,29,29,858699,1535159755,2.51559996605,29,29,3744148555.86
"('4442',)",31.4734992981,1,0,1034.27335316,29,29,3,3.14734992981,29,13,3773775696.02,3773776858.45,3744148556.85,45.82972,-129.75904,0.0,34.5117694162,29,29,internal_timestamp,1451.85998535,29,29,852897,1535159756,2.51550006866,29,29,3744148556.85
"('4443',)",31.4736995697,1,0,1034.27159943,29,29,3,3.14736995697,29,13,3773775696.02,3773776858.45,3744148557.86,45.82972,-129.75904,0.0,34.5111888031,29,29,internal_timestamp,1451.59997559,29,29,859475,1535159757,2.5164000988,29,29,3744148557.86
"('4444',)",31.4740009308,1,0,1034.2702313,29,29,3,3.14740009308,29,13,3773775696.02,3773776858.45,3744148558.85,45.82972,-129.75904,0.0,34.5110504658,29,29,internal_timestamp,1451.33996582,29,29,851913,1535159758,2.51699995995,29,29,3744148558.85
"('4445',)",31.4743003845,1,0,1034.26939609,29,29,3,3.14743003845,29,13,3773775696.02,3773776858.46,3744148559.86,45.82972,-129.75904,0.0,34.5115524609,29,29,internal_timestamp,1451.06994629,29,29,857275,1535159759,2.51699995995,29,29,3744148559.86
"('4446',)",31.474199295,1,0,1034.26783359,29,29,3,3.1474199295,29,13,3773775696.02,3773776858.46,3744148560.85,45.82972,-129.75904,0.0,34.5111358681,29,29,internal_timestamp,1450.81005859,29,29,851189,1535159760,2.51740002632,29,29,3744148560.85
"('4447',)",31.4741001129,1,0,1034.26675304,29,29,3,3.14741001129,29,13,3773775696.02,3773776858.46,3744148561.86,45.82972,-129.75904,0.0,34.5112533191,29,29,internal_timestamp,1450.55004883,29,29,856131,1535159761,2.51729989052,29,29,3744148561.86
"('4448',)",31.4741001129,1,0,1034.26537047,29,29,3,3.14741001129,29,13,3773775696.02,3773776858.46,3744148562.86,45.82972,-129.75904,0.0,34.5109498566,29,29,internal_timestamp,1450.31005859,29,29,860224,1535159762,2.51769995689,29,29,3744148562.86
"('4449',)",31.4740009308,1,0,1034.26421937,29,29,3,3.14740009308,29,13,3773775696.02,3773776858.46,3744148563.85,45.82972,-129.75904,0.0,34.5111938043,29,29,internal_timestamp,1450.01000977,29,29,854334,1535159763,2.51749992371,29,29,3744148563.85
"('4450',)",31.4741001129,1,0,1034.26304106,29,29,3,3.14741001129,29,13,3773775696.02,3773776858.46,3744148564.86,45.82972,-129.75904,0.0,34.5112340071,29,29,internal_timestamp,1449.75,29,29,859748,1535159764,2.51769995689,29,29,3744148564.86
"('4451',)",31.474199295,1,0,1034.26164187,29,29,3,3.1474199295,29,13,3773775696.02,3773776858.46,3744148565.85,45.82972,-129.75904,0.0,34.5111832687,29,29,internal_timestamp,1449.45996094,29,29,852656,1535159765,2.51799988747,29,29,3744148565.85
"('4452',)",31.474199295,1,0,1034.26064369,29,29,3,3.1474199295,29,13,3773775696.02,3773776858.46,3744148566.86,45.82972,-129.75904,0.0,34.5113050361,29,29,internal_timestamp,1449.2199707,29,29,856883,1535159766,2.51799988747,29,29,3744148566.86
"('4453',)",31.4743003845,1,0,1034.25937099,29,29,3,3.14743003845,29,13,3773775696.02,3773776858.46,3744148567.85,45.82972,-129.75904,0.0,34.5112411365,29,29,internal_timestamp,1448.95996094,29,29,850823,1535159767,2.51830005646,29,29,3744148567.85
"('4454',)",31.4743995667,1,0,1034.25805505,29,29,3,3.14743995667,29,13,3773775696.02,3773776858.46,3744148568.86,45.82972,-129.75904,0.0,34.5111802464,29,29,internal_timestamp,1448.68994141,29,29,855611,1535159768,2.51859998703,29,29,3744148568.86
"('4455',)",31.4741001129,1,0,1034.25659027,29,29,3,3.14741001129,29,13,3773775696.02,3773776858.46,3744148569.86,45.82972,-129.75904,0.0,34.5108409348,29,29,internal_timestamp,1448.43005371,29,29,860517,1535159769,2.51869988441,29,29,3744148569.86
"('4456',)",31.4745006561,1,0,1034.25537158,29,29,3,3.14745006561,29,13,3773775696.02,3773776858.46,3744148570.85,45.82972,-129.75904,0.0,34.5109345122,29,29,internal_timestamp,1448.16003418,29,29,854093,1535159770,2.51920008659,29,29,3744148570.85
"('4457',)",31.474899292,1,0,1034.25397203,29,29,3,3.1474899292,29,13,3773775696.02,3773776858.46,3744148571.86,45.82972,-129.75904,0.0,34.5109299971,29,29,internal_timestamp,1447.86999512,29,29,858822,1535159771,2.51979994774,29,29,3744148571.86
"('4458',)",31.47590065,1,0,1034.25253661,29,29,3,3.147590065,29,13,3773775696.02,3773776858.46,3744148572.85,45.82972,-129.75904,0.0,34.5106727815,29,29,internal_timestamp,1447.64001465,29,29,852507,1535159772,2.52130007744,29,29,3744148572.85
"('4459',)",31.4769001007,1,0,1034.25107066,29,29,3,3.14769001007,29,13,3773775696.02,3773776858.46,3744148573.86,45.82972,-129.75904,0.0,34.5105348986,29,29,internal_timestamp,1447.38000488,29,29,857032,1535159773,2.52270007133,29,29,3744148573.86
"('4460',)",31.4773006439,1,0,1034.2494678,29,29,3,3.14773006439,29,13,3773775696.02,3773776858.46,3744148574.85,45.82972,-129.75904,0.0,34.5102035247,29,29,internal_timestamp,1447.10998535,29,29,853640,1535159774,2.52360010147,29,29,3744148574.85
"('4461',)",31.4773006439,1,0,1034.24834469,29,29,3,3.14773006439,29,13,3773775696.02,3773776858.46,3744148575.86,45.82972,-129.75904,0.0,34.5103405295,29,29,internal_timestamp,1446.83996582,29,29,855869,1535159775,2.52360010147,29,29,3744148575.86
"('4462',)",31.477399826,1,0,1034.24669945,29,29,3,3.1477399826,29,13,3773775696.02,3773776858.46,3744148576.85,45.82972,-129.75904,0.0,34.5099659117,29,29,internal_timestamp,1446.56005859,29,29,849903,1535159776,2.52419996262,29,29,3744148576.85
"('4463',)",31.4776992798,1,0,1034.24542544,29,29,3,3.14776992798,29,13,3773775696.02,3773776858.46,3744148577.85,45.82972,-129.75904,0.0,34.5099314473,29,29,internal_timestamp,1446.30004883,29,29,854944,1535159777,2.52469992638,29,29,3744148577.85
"('4464',)",31.4778003693,1,0,1034.24404404,29,29,3,3.14778003693,29,13,3773775696.02,3773776858.46,3744148578.86,45.82972,-129.75904,0.0,34.5096450783,29,29,internal_timestamp,1446.06005859,29,29,859810,1535159778,2.52519989014,29,29,3744148578.86
"('4465',)",31.4780006409,1,0,1034.24293392,29,29,3,3.14780006409,29,13,3773775696.02,3773776858.46,3744148579.85,45.82972,-129.75904,0.0,34.5099298967,29,29,internal_timestamp,1445.77001953,29,29,854663,1535159779,2.52530002594,29,29,3744148579.85
"('4466',)",31.4785003662,1,0,1034.24198998,29,29,3,3.14785003662,29,13,3773775696.02,3773776858.46,3744148580.86,45.82972,-129.75904,0.0,34.510240591,29,29,internal_timestamp,1445.52001953,29,29,858940,1535159780,2.52570009232,29,29,3744148580.86
"('4467',)",31.4792995453,1,0,1034.24027719,29,29,3,3.14792995453,29,13,3773775696.02,3773776858.46,3744148581.85,45.82972,-129.75904,0.0,34.5097473826,29,29,internal_timestamp,1445.27001953,29,29,853517,1535159781,2.5271999836,29,29,3744148581.85
"('4468',)",31.4806003571,1,0,1034.23866211,29,29,3,3.14806003571,29,13,3773775696.02,3773776858.46,3744148582.86,45.82972,-129.75904,0.0,34.5094403318,29,29,internal_timestamp,1445.02001953,29,29,857979,1535159782,2.52909994125,29,29,3744148582.86
"('4469',)",31.4820995331,1,0,1034.23678272,29,29,3,3.14820995331,29,13,3773775696.02,3773776858.46,3744148583.85,45.82972,-129.75904,0.0,34.5090763277,29,29,internal_timestamp,1444.72998047,29,29,854311,1535159783,2.5313000679,29,29,3744148583.85
"('4470',)",31.4825992584,1,0,1034.23491977,29,29,3,3.14825992584,29,13,3773775696.02,3773776858.46,3744148584.86,45.82972,-129.75904,0.0,34.5083193469,29,29,internal_timestamp,1444.48999023,29,29,857620,1535159784,2.5327000618,29,29,3744148584.86
"('4471',)",31.4829998016,1,0,1034.23367251,29,29,3,3.14829998016,29,13,3773775696.02,3773776858.46,3744148585.85,45.82972,-129.75904,0.0,34.5085347675,29,29,internal_timestamp,1444.18994141,29,29,851614,1535159785,2.53309988976,29,29,3744148585.85
"('4472',)",31.4832000732,1,0,1034.23239964,29,29,3,3.14832000732,29,13,3773775696.02,3773776858.46,3744148586.86,45.82972,-129.75904,0.0,34.508485536,29,29,internal_timestamp,1443.93005371,29,29,856268,1535159786,2.53349995613,29,29,3744148586.86
"('4473',)",31.4836006165,1,0,1034.23118109,29,29,3,3.14836006165,29,13,3773775696.02,3773776858.46,3744148587.85,45.82972,-129.75904,0.0,34.5085793159,29,29,internal_timestamp,1443.66003418,29,29,850696,1535159787,2.53399991989,29,29,3744148587.85
"('4474',)",31.4841995239,1,0,1034.22972718,29,29,3,3.14841995239,29,13,3773775696.02,3773776858.46,3744148588.86,45.82972,-129.75904,0.0,34.5084947622,29,29,internal_timestamp,1443.38000488,29,29,855695,1535159788,2.53489995003,29,29,3744148588.86
"('4475',)",31.4841995239,1,0,1034.22834464,29,29,3,3.14841995239,29,13,3773775696.02,3773776858.46,3744148589.86,45.82972,-129.75904,0.0,34.5081914259,29,29,internal_timestamp,1443.14001465,29,29,861295,1535159789,2.5353000164,29,29,3744148589.86
"('4476',)",31.4843997955,1,0,1034.22728902,29,29,3,3.14843997955,29,13,3773775696.02,3773776858.46,3744148590.85,45.82972,-129.75904,0.0,34.5085876696,29,29,internal_timestamp,1442.83996582,29,29,854506,1535159790,2.5353000164,29,29,3744148590.85
"('4477',)",31.4848003387,1,0,1034.22604484,29,29,3,3.14848003387,29,13,3773775696.02,3773776858.46,3744148591.86,45.82972,-129.75904,0.0,34.5084485826,29,29,internal_timestamp,1442.60998535,29,29,860215,1535159791,2.53600001335,29,29,3744148591.86
"('4478',)",31.4850006104,1,0,1034.22444169,29,29,3,3.14850006104,29,13,3773775696.02,3773776858.46,3744148592.85,45.82972,-129.75904,0.0,34.5080858069,29,29,internal_timestamp,1442.33996582,29,29,853654,1535159792,2.5367000103,29,29,3744148592.85
"('4479',)",31.4853992462,1,0,1034.22327612,29,29,3,3.14853992462,29,13,3773775696.02,3773776858.46,3744148593.86,45.82972,-129.75904,0.0,34.5082884184,29,29,internal_timestamp,1442.06005859,29,29,858127,1535159793,2.53710007668,29,29,3744148593.86
"('4480',)",31.4859008789,1,0,1034.22190819,29,29,3,3.14859008789,29,13,3773775696.02,3773776858.46,3744148594.85,45.82972,-129.75904,0.0,34.508181587,29,29,internal_timestamp,1441.80004883,29,29,852897,1535159794,2.53789997101,29,29,3744148594.85
"('4481',)",31.4866008759,1,0,1034.22030491,29,29,3,3.14866008759,29,13,3773775696.02,3773776858.46,3744148595.86,45.82972,-129.75904,0.0,34.507896429,29,29,internal_timestamp,1441.5300293,29,29,858696,1535159795,2.53909993172,29,29,3744148595.86
"('4482',)",31.4871006012,1,0,1034.21894783,29,29,3,3.14871006012,29,13,3773775696.02,3773776858.46,3744148596.85,45.82972,-129.75904,0.0,34.5079035701,29,29,internal_timestamp,1441.25,29,29,851539,1535159796,2.53979992867,29,29,3744148596.85
"('4483',)",31.4878005981,1,0,1034.21763599,29,29,3,3.14878005981,29,13,3773775696.02,3773776858.46,3744148597.86,45.82972,-129.75904,0.0,34.5075828642,29,29,internal_timestamp,1441.05004883,29,29,856225,1535159797,2.54099988937,29,29,3744148597.86
"('4484',)",31.4887008667,1,0,1034.21605832,29,29,3,3.14887008667,29,13,3773775696.02,3773776858.46,3744148598.86,45.82972,-129.75904,0.0,34.5075617426,29,29,internal_timestamp,1440.73999023,29,29,860907,1535159798,2.5422000885,29,29,3744148598.86
"('4485',)",31.4888000488,1,0,1034.21459184,29,29,3,3.14888000488,29,13,3773775696.02,3773776858.46,3744148599.86,45.82972,-129.75904,0.0,34.5072833004,29,29,internal_timestamp,1440.47998047,29,29,855414,1535159799,2.54270005226,29,29,3744148599.86
"('4486',)",31.4890003204,1,0,1034.21331843,29,29,3,3.14890003204,29,13,3773775696.02,3773776858.47,3744148600.86,45.82972,-129.75904,0.0,34.5072341414,29,29,internal_timestamp,1440.2199707,29,29,860178,1535159800,2.54310011864,29,29,3744148600.86
"('4487',)",31.489200592,1,0,1034.21204524,29,29,3,3.1489200592,29,13,3773775696.02,3773776858.47,3744148601.85,45.82972,-129.75904,0.0,34.5071852369,29,29,internal_timestamp,1439.95996094,29,29,853951,1535159801,2.54349994659,29,29,3744148601.85
"('4488',)",31.4894008636,1,0,1034.21121042,29,29,3,3.14894008636,29,13,3773775696.02,3773776858.47,3744148602.86,45.82972,-129.75904,0.0,34.5076723321,29,29,internal_timestamp,1439.68994141,29,29,858524,1535159802,2.54340004921,29,29,3744148602.86
"('4489',)",31.489200592,1,0,1034.20956563,29,29,3,3.1489200592,29,13,3773775696.02,3773776858.47,3744148603.85,45.82972,-129.75904,0.0,34.5072517279,29,29,internal_timestamp,1439.41003418,29,29,852657,1535159803,2.54369997978,29,29,3744148603.85
"('4490',)",31.4890003204,1,0,1034.20842928,29,29,3,3.14890003204,29,13,3773775696.02,3773776858.47,3744148604.86,45.82972,-129.75904,0.0,34.5072407398,29,29,internal_timestamp,1439.16003418,29,29,857648,1535159804,2.5436000824,29,29,3744148604.86
"('4491',)",31.4890995026,1,0,1034.20711329,29,29,3,3.14890995026,29,13,3773775696.02,3773776858.47,3744148605.86,45.82972,-129.75904,0.0,34.5071799108,29,29,internal_timestamp,1438.89001465,29,29,861752,1535159805,2.54390001297,29,29,3744148605.86
"('4492',)",31.489200592,1,0,1034.20599126,29,29,3,3.1489200592,29,13,3773775696.02,3773776858.47,3744148606.86,45.82972,-129.75904,0.0,34.5073339271,29,29,internal_timestamp,1438.61999512,29,29,856026,1535159806,2.54399991035,29,29,3744148606.86
"('4493',)",31.489900589,1,0,1034.2044839,29,29,3,3.1489900589,29,13,3773775696.02,3773776858.47,3744148607.86,45.82972,-129.75904,0.0,34.5071549103,29,29,internal_timestamp,1438.34997559,29,29,861698,1535159807,2.54509997368,29,29,3744148607.86
"('4494',)",31.4906997681,1,0,1034.20296297,29,29,3,3.14906997681,29,13,3773775696.02,3773776858.47,3744148608.86,45.82972,-129.75904,0.0,34.5068740369,29,29,internal_timestamp,1438.09997559,29,29,855589,1535159808,2.54640007019,29,29,3744148608.86
"('4495',)",31.4913005829,1,0,1034.20159409,29,29,3,3.14913005829,29,13,3773775696.02,3773776858.47,3744148609.86,45.82972,-129.75904,0.0,34.5067816367,29,29,internal_timestamp,1437.83996582,29,29,860738,1535159809,2.54730010033,29,29,3744148609.86
"('4496',)",31.4915008545,1,0,1034.20059629,29,29,3,3.14915008545,29,13,3773775696.02,3773776858.47,3744148610.85,45.82972,-129.75904,0.0,34.5069350923,29,29,internal_timestamp,1437.59997559,29,29,852882,1535159810,2.5474998951,29,29,3744148610.85
"('4497',)",31.4916992188,1,0,1034.19908726,29,29,3,3.14916992188,29,13,3773775696.02,3773776858.47,3744148611.86,45.82972,-129.75904,0.0,34.5066761942,29,29,internal_timestamp,1437.32995605,29,29,857455,1535159811,2.54809999466,29,29,3744148611.86
"('4498',)",31.4918994904,1,0,1034.19742981,29,29,3,3.14918994904,29,13,3773775696.02,3773776858.47,3744148612.85,45.82972,-129.75904,0.0,34.5062022984,29,29,internal_timestamp,1437.06994629,29,29,851743,1535159812,2.54889988899,29,29,3744148612.85
"('4499',)",31.492099762,1,0,1034.19656646,29,29,3,3.1492099762,29,13,3773775696.02,3773776858.47,3744148613.86,45.82972,-129.75904,0.0,34.5068106635,29,29,internal_timestamp,1436.77001953,29,29,856577,1535159813,2.54870009422,29,29,3744148613.86
"('4500',)",31.4918994904,1,0,1034.19532148,29,29,3,3.14918994904,29,13,3773775696.02,3773776858.47,3744148614.85,45.82972,-129.75904,0.0,34.5065772925,29,29,internal_timestamp,1436.54003906,29,29,851169,1535159814,2.54879999161,29,29,3744148614.85
"('4501',)",31.4918994904,1,0,1034.19368911,29,29,3,3.14918994904,29,13,3773775696.02,3773776858.47,3744148615.87,45.82972,-129.75904,0.0,34.5063045334,29,29,internal_timestamp,1436.23999023,29,29,865853,1535159815,2.54920005798,29,29,3744148615.87
"('4502',)",31.492099762,1,0,1034.19274559,29,29,3,3.1492099762,29,13,3773775696.02,3773776858.47,3744148616.86,45.82972,-129.75904,0.0,34.5065691978,29,29,internal_timestamp,1435.98999023,29,29,859596,1535159816,2.54929995537,29,29,3744148616.86
"('4503',)",31.4925003052,1,0,1034.19143076,29,29,3,3.14925003052,29,13,3773775696.02,3773776858.47,3744148617.85,45.82972,-129.75904,0.0,34.5065565713,29,29,internal_timestamp,1435.7199707,29,29,853943,1535159817,2.54990005493,29,29,3744148617.85
"('4504',)",31.4923000336,1,0,1034.19006086,29,29,3,3.14923000336,29,13,3773775696.02,3773776858.47,3744148618.86,45.82972,-129.75904,0.0,34.5063384503,29,29,internal_timestamp,1435.45996094,29,29,858558,1535159818,2.54999995232,29,29,3744148618.86
"('4505',)",31.4923000336,1,0,1034.18926733,29,29,3,3.14923000336,29,13,3773775696.02,3773776858.47,3744148619.85,45.82972,-129.75904,0.0,34.5067890175,29,29,internal_timestamp,1435.19995117,29,29,854199,1535159819,2.54970002174,29,29,3744148619.85
"('4506',)",31.4923000336,1,0,1034.18796538,29,29,3,3.14923000336,29,13,3773775696.02,3773776858.47,3744148620.86,45.82972,-129.75904,0.0,34.506830011,29,29,internal_timestamp,1434.91003418,29,29,857126,1535159820,2.54979991913,29,29,3744148620.86
"('4507',)",31.4925994873,1,0,1034.18644459,29,29,3,3.14925994873,29,13,3773775696.02,3773776858.47,3744148621.85,45.82972,-129.75904,0.0,34.5064715983,29,29,internal_timestamp,1434.66003418,29,29,851841,1535159821,2.55060005188,29,29,3744148621.85
"('4508',)",31.4934005737,1,0,1034.18511759,29,29,3,3.14934005737,29,13,3773775696.02,3773776858.47,3744148622.86,45.82972,-129.75904,0.0,34.5064055483,29,29,internal_timestamp,1434.41003418,29,29,855813,1535159822,2.5517001152,29,29,3744148622.86
"('4509',)",31.4937000275,1,0,1034.18345945,29,29,3,3.14937000275,29,13,3773775696.02,3773776858.47,3744148623.86,45.82972,-129.75904,0.0,34.5059463607,29,29,internal_timestamp,1434.15002441,29,29,860063,1535159823,2.55259990692,29,29,3744148623.86
"('4510',)",31.4939994812,1,0,1034.18225227,29,29,3,3.14939994812,29,13,3773775696.02,3773776858.47,3744148624.85,45.82972,-129.75904,0.0,34.5061393886,29,29,internal_timestamp,1433.85998535,29,29,854342,1535159824,2.55290007591,29,29,3744148624.85
"('4511',)",31.4941005707,1,0,1034.18100869,29,29,3,3.14941005707,29,13,3773775696.02,3773776858.47,3744148625.86,45.82972,-129.75904,0.0,34.5059544807,29,29,internal_timestamp,1433.63000488,29,29,858374,1535159825,2.55329990387,29,29,3744148625.86
"('4512',)",31.4944000244,1,0,1034.17959674,29,29,3,3.14944000244,29,13,3773775696.02,3773776858.47,3744148626.85,45.82972,-129.75904,0.0,34.5058187408,29,29,internal_timestamp,1433.35998535,29,29,852578,1535159826,2.55390000343,29,29,3744148626.85
"('4513',)",31.4941997528,1,0,1034.17852753,29,29,3,3.14941997528,29,13,3773775696.02,3773776858.47,3744148627.86,45.82972,-129.75904,0.0,34.5060355408,29,29,internal_timestamp,1433.07995605,29,29,856654,1535159827,2.55360007286,29,29,3744148627.86
"('4514',)",31.4958992004,1,0,1034.17717073,29,29,3,3.14958992004,29,13,3773775696.02,3773776858.47,3744148628.86,45.82972,-129.75904,0.0,34.5062290521,29,29,internal_timestamp,1432.80004883,29,29,860976,1535159828,2.55550003052,29,29,3744148628.86
"('4515',)",31.4969005585,1,0,1034.17502145,29,29,3,3.14969005585,29,13,3773775696.02,3773776858.47,3744148629.86,45.82972,-129.75904,0.0,34.5052335328,29,29,internal_timestamp,1432.56005859,29,29,855253,1535159829,2.55769991875,29,29,3744148629.86
"('4516',)",31.4976005554,1,0,1034.17366448,29,29,3,3.14976005554,29,13,3773775696.02,3773776858.47,3744148630.86,45.82972,-129.75904,0.0,34.5052720641,29,29,internal_timestamp,1432.2800293,29,29,859552,1535159830,2.55859994888,29,29,3744148630.86
"('4517',)",31.497800827,1,0,1034.17218626,29,29,3,3.1497800827,29,13,3773775696.02,3773776858.47,3744148631.85,45.82972,-129.75904,0.0,34.5048942048,29,29,internal_timestamp,1432.04003906,29,29,854831,1535159831,2.55929994583,29,29,3744148631.85
"('4518',)",31.497800827,1,0,1034.1707331,29,29,3,3.1497800827,29,13,3773775696.02,3773776858.47,3744148632.86,45.82972,-129.75904,0.0,34.5047174706,29,29,internal_timestamp,1431.76000977,29,29,857988,1535159832,2.55960011482,29,29,3744148632.86
"('4519',)",31.4979991913,1,0,1034.16959559,29,29,3,3.14979991913,29,13,3773775696.02,3773776858.47,3744148633.85,45.82972,-129.75904,0.0,34.5047673088,29,29,internal_timestamp,1431.51000977,29,29,852127,1535159833,2.55990004539,29,29,3744148633.85
"('4520',)",31.497800827,1,0,1034.16818589,29,29,3,3.1497800827,29,13,3773775696.02,3773776858.47,3744148634.86,45.82972,-129.75904,0.0,34.5045566661,29,29,internal_timestamp,1431.23999023,29,29,856575,1535159834,2.55999994278,29,29,3744148634.86
"('4521',)",31.4979991913,1,0,1034.16729475,29,29,3,3.14979991913,29,13,3773775696.02,3773776858.47,3744148635.86,45.82972,-129.75904,0.0,34.5049301595,29,29,internal_timestamp,1430.97998047,29,29,860491,1535159835,2.55999994278,29,29,3744148635.86
"('4522',)",31.4979991913,1,0,1034.16622576,29,29,3,3.14979991913,29,13,3773775696.02,3773776858.47,3744148636.85,45.82972,-129.75904,0.0,34.5051783702,29,29,internal_timestamp,1430.69995117,29,29,854659,1535159836,2.55990004539,29,29,3744148636.85
"('4523',)",31.497800827,1,0,1034.16473328,29,29,3,3.1497800827,29,13,3773775696.02,3773776858.47,3744148637.86,45.82972,-129.75904,0.0,34.5049778306,29,29,internal_timestamp,1430.41003418,29,29,859170,1535159837,2.55999994278,29,29,3744148637.86
"('4524',)",31.4979991913,1,0,1034.16363716,29,29,3,3.14979991913,29,13,3773775696.02,3773776858.47,3744148638.85,45.82972,-129.75904,0.0,34.505022345,29,29,internal_timestamp,1430.17004395,29,29,853680,1535159838,2.56030011177,29,29,3744148638.85
"('4525',)",31.497800827,1,0,1034.16208987,29,29,3,3.1497800827,29,13,3773775696.02,3773776858.47,3744148639.86,45.82972,-129.75904,0.0,34.5047106866,29,29,internal_timestamp,1429.89001465,29,29,859799,1535159839,2.56049990654,29,29,3744148639.86
"('4526',)",31.4976005554,1,0,1034.1611582,29,29,3,3.14976005554,29,13,3773775696.02,3773776858.47,3744148640.85,45.82972,-129.75904,0.0,34.5050285269,29,29,internal_timestamp,1429.61999512,29,29,852860,1535159840,2.56010007858,29,29,3744148640.85
"('4527',)",31.4981994629,1,0,1034.16012995,29,29,3,3.14981994629,29,13,3773775696.02,3773776858.47,3744148641.86,45.82972,-129.75904,0.0,34.5053638253,29,29,internal_timestamp,1429.34997559,29,29,857739,1535159841,2.56060004234,29,29,3744148641.86
"('4528',)",31.4988002777,1,0,1034.15861055,29,29,3,3.14988002777,29,13,3773775696.02,3773776858.47,3744148642.85,45.82972,-129.75904,0.0,34.5050538701,29,29,internal_timestamp,1429.09997559,29,29,852059,1535159842,2.56170010567,29,29,3744148642.85
"('4529',)",31.4990005493,1,0,1034.15715783,29,29,3,3.14990005493,29,13,3773775696.02,3773776858.47,3744148643.89,45.82972,-129.75904,0.0,34.5049088182,29,29,internal_timestamp,1428.81994629,29,29,889250,1535159843,2.56220006943,29,29,3744148643.89
"('4530',)",31.4990005493,1,0,1034.1558298,29,29,3,3.14990005493,29,13,3773775696.02,3773776858.47,3744148644.85,45.82972,-129.75904,0.0,34.5047171262,29,29,internal_timestamp,1428.56994629,29,29,851349,1535159844,2.5625,29,29,3744148644.85
