obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('886',)",31.9458007812,1,0,1032.77696721,29,29,2,3.19458007812,29,13,3746541020.6,3746541020.67,3659136590.78,44.52757,-125.38075,0.0,34.4450832228,29,29,internal_timestamp,1155.85998535,29,29,779922,1450147790,3.26069998741,29,29,3659136590.78
"('887',)",31.9405994415,1,0,1032.79368837,29,29,2,3.19405994415,29,13,3746541020.6,3746541020.67,3659136601.74,44.52757,-125.38075,0.0,34.4468379706,29,29,internal_timestamp,1158.9699707,29,29,744828,1450147801,3.25160002708,29,29,3659136601.74
"('888',)",31.9342002869,1,0,1032.81083117,29,29,2,3.19342002869,29,13,3746541020.6,3746541020.67,3659136612.73,44.52757,-125.38075,0.0,34.4487192476,29,29,internal_timestamp,1162.10998535,29,29,728976,1450147812,3.24099993706,29,29,3659136612.73
"('889',)",31.9286994934,1,0,1032.82661927,29,29,2,3.19286994934,29,13,3746541020.6,3746541020.67,3659136623.72,44.52757,-125.38075,0.0,34.4491431546,29,29,internal_timestamp,1165.27001953,29,29,724582,1450147823,3.23280000687,29,29,3659136623.72
"('890',)",31.9207992554,1,0,1032.84468167,29,29,2,3.19207992554,29,13,3746541020.6,3746541020.67,3659136634.71,44.52757,-125.38075,0.0,34.4518587921,29,29,internal_timestamp,1168.40002441,29,29,714838,1450147834,3.21970009804,29,29,3659136634.71
"('891',)",31.9162998199,1,0,1032.8596942,29,29,2,3.19162998199,29,13,3746541020.6,3746541020.67,3659136645.73,44.52757,-125.38075,0.0,34.451941034,29,29,internal_timestamp,1171.48999023,29,29,727915,1450147845,3.21300005913,29,29,3659136645.73
"('892',)",31.9092006683,1,0,1032.87674407,29,29,2,3.19092006683,29,13,3746541020.6,3746541020.67,3659136656.73,44.52757,-125.38075,0.0,34.453613438,29,29,internal_timestamp,1174.63000488,29,29,729922,1450147856,3.20180010796,29,29,3659136656.73
"('893',)",31.9036998749,1,0,1032.89266067,29,29,2,3.19036998749,29,13,3746541020.6,3746541020.67,3659136667.73,44.52757,-125.38075,0.0,34.454488,29,29,internal_timestamp,1177.72998047,29,29,727621,1450147867,3.19320011139,29,29,3659136667.73
"('894',)",31.8943996429,1,0,1032.90977639,29,29,2,3.18943996429,29,13,3746541020.6,3746541020.67,3659136678.72,44.52757,-125.38075,0.0,34.4559441286,29,29,internal_timestamp,1180.85998535,29,29,724672,1450147878,3.17969989777,29,29,3659136678.72
"('895',)",31.8917007446,1,0,1032.92533563,29,29,2,3.18917007446,29,13,3746541020.6,3746541020.67,3659136689.73,44.52757,-125.38075,0.0,34.4568084766,29,29,internal_timestamp,1183.9699707,29,29,733728,1450147889,3.17429995537,29,29,3659136689.73
"('896',)",31.8866004944,1,0,1032.94090859,29,29,2,3.18866004944,29,13,3746541020.6,3746541020.67,3659136700.73,44.52757,-125.38075,0.0,34.4573160788,29,29,internal_timestamp,1187.07995605,29,29,729980,1450147900,3.16650009155,29,29,3659136700.73
"('897',)",31.8831005096,1,0,1032.9568708,29,29,2,3.18831005096,29,13,3746541020.6,3746541020.67,3659136711.73,44.52757,-125.38075,0.0,34.4582462608,29,29,internal_timestamp,1190.23999023,29,29,727830,1450147911,3.16009998322,29,29,3659136711.73
"('898',)",31.878200531,1,0,1032.97392052,29,29,2,3.1878200531,29,13,3746541020.6,3746541020.67,3659136722.73,44.52757,-125.38075,0.0,34.4600069539,29,29,internal_timestamp,1193.43005371,29,29,730051,1450147922,3.15129995346,29,29,3659136722.73
"('899',)",31.8729991913,1,0,1032.98980729,29,29,2,3.18729991913,29,13,3746541020.6,3746541020.67,3659136733.73,44.52757,-125.38075,0.0,34.4606939,29,29,internal_timestamp,1196.56994629,29,29,728549,1450147933,3.14319992065,29,29,3659136733.73
"('900',)",31.8733005524,1,0,1033.00365369,29,29,2,3.18733005524,29,13,3746541020.6,3746541020.67,3659136744.73,44.52757,-125.38075,0.0,34.4603391105,29,29,internal_timestamp,1199.64001465,29,29,733055,1450147944,3.14240002632,29,29,3659136744.73
"('901',)",31.8666992188,1,0,1033.02035373,29,29,2,3.18666992188,29,13,3746541020.6,3746541020.67,3659136755.73,44.52757,-125.38075,0.0,34.461655806,29,29,internal_timestamp,1202.79003906,29,29,734811,1450147955,3.13210010529,29,29,3659136755.73
"('902',)",31.8626003265,1,0,1033.03620568,29,29,2,3.18626003265,29,13,3746541020.6,3746541020.67,3659136766.74,44.52757,-125.38075,0.0,34.4626295276,29,29,internal_timestamp,1205.90002441,29,29,736495,1450147966,3.125,29,29,3659136766.74
"('903',)",31.8596992493,1,0,1033.05183312,29,29,2,3.18596992493,29,13,3746541020.6,3746541020.67,3659136777.73,44.52757,-125.38075,0.0,34.4633371359,29,29,internal_timestamp,1209.05004883,29,29,733407,1450147977,3.1194999218,29,29,3659136777.73
"('904',)",31.8540992737,1,0,1033.06797841,29,29,2,3.18540992737,29,13,3746541020.6,3746541020.67,3659136788.73,44.52757,-125.38075,0.0,34.4644027439,29,29,internal_timestamp,1212.16003418,29,29,732398,1450147988,3.11059999466,29,29,3659136788.73
"('905',)",31.8495998383,1,0,1033.08268464,29,29,2,3.18495998383,29,13,3746541020.6,3746541020.67,3659136799.74,44.52757,-125.38075,0.0,34.4640516955,29,29,internal_timestamp,1215.27001953,29,29,737087,1450147999,3.10430002213,29,29,3659136799.74
"('906',)",31.8439998627,1,0,1033.09870814,29,29,2,3.18439998627,29,13,3746541020.6,3746541020.67,3659136810.74,44.52757,-125.38075,0.0,34.4647805066,29,29,internal_timestamp,1218.42004395,29,29,738728,1450148010,3.09570002556,29,29,3659136810.74
"('907',)",31.8400993347,1,0,1033.1140768,29,29,2,3.18400993347,29,13,3746541020.6,3746541020.67,3659136821.73,44.52757,-125.38075,0.0,34.4652550574,29,29,internal_timestamp,1221.5300293,29,29,730206,1450148021,3.08929991722,29,29,3659136821.73
"('908',)",31.8288993835,1,0,1033.12964716,29,29,2,3.18288993835,29,13,3746541020.6,3746541020.67,3659136832.74,44.52757,-125.38075,0.0,34.464973394,29,29,internal_timestamp,1224.60998535,29,29,737602,1450148032,3.07529997826,29,29,3659136832.74
"('909',)",31.8211994171,1,0,1033.14641386,29,29,2,3.18211994171,29,13,3746541020.6,3746541020.67,3659136843.74,44.52757,-125.38075,0.0,34.4663519844,29,29,internal_timestamp,1227.72998047,29,29,740717,1450148043,3.06369996071,29,29,3659136843.74
"('910',)",31.8120994568,1,0,1033.16131344,29,29,2,3.18120994568,29,13,3746541020.6,3746541020.68,3659136854.75,44.52757,-125.38075,0.0,34.465758321,29,29,internal_timestamp,1230.79003906,29,29,746581,1450148054,3.05240011215,29,29,3659136854.75
"('911',)",31.8052005768,1,0,1033.17645156,29,29,2,3.18052005768,29,13,3746541020.6,3746541020.68,3659136865.74,44.52757,-125.38075,0.0,34.4654636126,29,29,internal_timestamp,1233.91003418,29,29,736592,1450148065,3.04329991341,29,29,3659136865.74
"('912',)",31.7980003357,1,0,1033.19120642,29,29,2,3.17980003357,29,13,3746541020.6,3746541020.68,3659136876.75,44.52757,-125.38075,0.0,34.4646992934,29,29,internal_timestamp,1237.0300293,29,29,745074,1450148076,3.03430008888,29,29,3659136876.75
"('913',)",31.7858009338,1,0,1033.20722591,29,29,2,3.17858009338,29,13,3746541020.6,3746541020.68,3659136887.74,44.52757,-125.38075,0.0,34.4645572311,29,29,internal_timestamp,1240.15002441,29,29,742747,1450148087,3.01900005341,29,29,3659136887.74
"('914',)",31.7814006805,1,0,1033.22246741,29,29,2,3.17814006805,29,13,3746541020.6,3746541020.68,3659136898.74,44.52757,-125.38075,0.0,34.4649699695,29,29,internal_timestamp,1243.22998047,29,29,741852,1450148098,3.01209998131,29,29,3659136898.74
"('915',)",31.7597999573,1,0,1033.23929648,29,29,2,3.17597999573,29,13,3746541020.6,3746541020.68,3659136909.74,44.52757,-125.38075,0.0,34.4643699602,29,29,internal_timestamp,1246.32995605,29,29,741926,1450148109,2.9865000248,29,29,3659136909.74
"('916',)",31.7803993225,1,0,1033.25474596,29,29,2,3.17803993225,29,13,3746541020.6,3746541020.68,3659136920.74,44.52757,-125.38075,0.0,34.4687338095,29,29,internal_timestamp,1249.43994141,29,29,741096,1450148120,3.00440001488,29,29,3659136920.74
"('917',)",31.779499054,1,0,1033.26975588,29,29,2,3.1779499054,29,13,3746541020.6,3746541020.68,3659136931.74,44.52757,-125.38075,0.0,34.4692299338,29,29,internal_timestamp,1252.56005859,29,29,740755,1450148131,3.0013999939,29,29,3659136931.74
"('918',)",31.7702999115,1,0,1033.28552604,29,29,2,3.17702999115,29,13,3746541020.6,3746541020.68,3659136942.75,44.52757,-125.38075,0.0,34.4693306084,29,29,internal_timestamp,1255.67004395,29,29,746572,1450148142,2.98930001259,29,29,3659136942.75
"('919',)",31.7651996613,1,0,1033.30007549,29,29,2,3.17651996613,29,13,3746541020.6,3746541020.68,3659136953.75,44.52757,-125.38075,0.0,34.4686679678,29,29,internal_timestamp,1258.79003906,29,29,745517,1450148153,2.98259997368,29,29,3659136953.75
"('920',)",31.758600235,1,0,1033.31535419,29,29,2,3.1758600235,29,13,3746541020.6,3746541020.68,3659136964.74,44.52757,-125.38075,0.0,34.4686298947,29,29,internal_timestamp,1261.90002441,29,29,743720,1450148164,2.97359991074,29,29,3659136964.74
"('921',)",31.7518997192,1,0,1033.33060162,29,29,2,3.17518997192,29,13,3746541020.6,3746541020.68,3659136975.76,44.52757,-125.38075,0.0,34.4686954799,29,29,internal_timestamp,1264.97998047,29,29,758634,1450148175,2.96440005302,29,29,3659136975.76
"('922',)",31.746799469,1,0,1033.3456807,29,29,2,3.1746799469,29,13,3746541020.6,3746541020.68,3659136986.75,44.52757,-125.38075,0.0,34.4686702561,29,29,internal_timestamp,1268.08996582,29,29,754287,1450148186,2.95709991455,29,29,3659136986.75
"('923',)",31.7395000458,1,0,1033.36194472,29,29,2,3.17395000458,29,13,3746541020.6,3746541020.68,3659136997.75,44.52757,-125.38075,0.0,34.4694600114,29,29,internal_timestamp,1271.22998047,29,29,754807,1450148197,2.94650006294,29,29,3659136997.75
"('924',)",31.7404994965,1,0,1033.37665816,29,29,2,3.17404994965,29,13,3746541020.6,3746541020.68,3659137008.75,44.52757,-125.38075,0.0,34.4699268456,29,29,internal_timestamp,1274.34997559,29,29,747267,1450148208,2.94569993019,29,29,3659137008.75
"('925',)",31.7406997681,1,0,1033.39212745,29,29,2,3.17406997681,29,13,3746541020.6,3746541020.68,3659137019.75,44.52757,-125.38075,0.0,34.4710033204,29,29,internal_timestamp,1277.48999023,29,29,746347,1450148219,2.94339990616,29,29,3659137019.75
"('926',)",31.742099762,1,0,1033.40610302,29,29,2,3.1742099762,29,13,3746541020.6,3746541020.68,3659137030.75,44.52757,-125.38075,0.0,34.4705656997,29,29,internal_timestamp,1280.64001465,29,29,746639,1450148230,2.94390010834,29,29,3659137030.75
"('927',)",31.7436008453,1,0,1033.42004926,29,29,2,3.17436008453,29,13,3746541020.6,3746541020.68,3659137041.76,44.52757,-125.38075,0.0,34.4702659762,29,29,internal_timestamp,1283.76000977,29,29,755192,1450148241,2.9444000721,29,29,3659137041.76
"('928',)",31.745300293,1,0,1033.43488242,29,29,2,3.1745300293,29,13,3746541020.6,3746541020.68,3659137052.75,44.52757,-125.38075,0.0,34.4708245128,29,29,internal_timestamp,1286.91003418,29,29,752218,1450148252,2.94429993629,29,29,3659137052.75
"('929',)",31.7469005585,1,0,1033.44971596,29,29,2,3.17469005585,29,13,3746541020.6,3746541020.68,3659137063.75,44.52757,-125.38075,0.0,34.4713691665,29,29,internal_timestamp,1290.06005859,29,29,750189,1450148263,2.94409990311,29,29,3659137063.75
"('930',)",31.7479000092,1,0,1033.46431707,29,29,2,3.17479000092,29,13,3746541020.6,3746541020.68,3659137074.76,44.52757,-125.38075,0.0,34.4716164115,29,29,internal_timestamp,1293.19995117,29,29,763787,1450148274,2.94350004196,29,29,3659137074.76
"('931',)",31.7490997314,1,0,1033.47921682,29,29,2,3.17490997314,29,13,3746541020.6,3746541020.68,3659137085.76,44.52757,-125.38075,0.0,34.4723272606,29,29,internal_timestamp,1296.31994629,29,29,763372,1450148285,2.94269990921,29,29,3659137085.76
"('932',)",31.7493000031,1,0,1033.49444498,29,29,2,3.17493000031,29,13,3746541020.6,3746541020.68,3659137096.76,44.52757,-125.38075,0.0,34.4735520199,29,29,internal_timestamp,1299.38000488,29,29,758048,1450148296,2.94029998779,29,29,3659137096.76
"('933',)",31.7502002716,1,0,1033.50996081,29,29,2,3.17502002716,29,13,3746541020.6,3746541020.68,3659137107.78,44.52757,-125.38075,0.0,34.474847263,29,29,internal_timestamp,1302.51000977,29,29,779823,1450148307,2.93860006332,29,29,3659137107.78
"('934',)",31.751499176,1,0,1033.52577242,29,29,2,3.1751499176,29,13,3746541020.6,3746541020.68,3659137118.76,44.52757,-125.38075,0.0,34.4766343777,29,29,internal_timestamp,1305.61999512,29,29,755973,1450148318,2.93689990044,29,29,3659137118.76
"('935',)",31.7500991821,1,0,1033.54103538,29,29,2,3.17500991821,29,13,3746541020.6,3746541020.68,3659137129.76,44.52757,-125.38075,0.0,34.477497664,29,29,internal_timestamp,1308.70996094,29,29,755527,1450148329,2.93300008774,29,29,3659137129.76
"('936',)",31.7509002686,1,0,1033.55533285,29,29,2,3.17509002686,29,13,3746541020.6,3746541020.68,3659137140.75,44.52757,-125.38075,0.0,34.4776383828,29,29,internal_timestamp,1311.80004883,29,29,754354,1450148340,2.93230009079,29,29,3659137140.75
"('937',)",31.7499008179,1,0,1033.56991254,29,29,2,3.17499008179,29,13,3746541020.6,3746541020.68,3659137151.79,44.52757,-125.38075,0.0,34.477708462,29,29,internal_timestamp,1314.91003418,29,29,792547,1450148351,2.92960000038,29,29,3659137151.79
"('938',)",31.7504997253,1,0,1033.58566073,29,29,2,3.17504997253,29,13,3746541020.6,3746541020.68,3659137162.76,44.52757,-125.38075,0.0,34.4791646564,29,29,internal_timestamp,1318.05004883,29,29,761133,1450148362,2.92740011215,29,29,3659137162.76
"('939',)",31.751499176,1,0,1033.60146135,29,29,2,3.1751499176,29,13,3746541020.6,3746541020.68,3659137173.76,44.52757,-125.38075,0.0,34.4807932463,29,29,internal_timestamp,1321.18005371,29,29,756875,1450148373,2.92549991608,29,29,3659137173.76
"('940',)",31.7530002594,1,0,1033.61549648,29,29,2,3.17530002594,29,13,3746541020.6,3746541020.68,3659137184.77,44.52757,-125.38075,0.0,34.4806031343,29,29,internal_timestamp,1324.30004883,29,29,768579,1450148384,2.92589998245,29,29,3659137184.77
"('941',)",31.7546005249,1,0,1033.63054054,29,29,2,3.17546005249,29,13,3746541020.6,3746541020.68,3659137195.76,44.52757,-125.38075,0.0,34.4815945315,29,29,internal_timestamp,1327.41003418,29,29,760287,1450148395,2.92529988289,29,29,3659137195.76
"('942',)",31.7555007935,1,0,1033.64546703,29,29,2,3.17555007935,29,13,3746541020.6,3746541020.68,3659137206.77,44.52757,-125.38075,0.0,34.4821433554,29,29,internal_timestamp,1330.56005859,29,29,773957,1450148406,2.92429995537,29,29,3659137206.77
"('943',)",31.7555999756,1,0,1033.66099495,29,29,2,3.17555999756,29,13,3746541020.6,3746541020.68,3659137217.76,44.52757,-125.38075,0.0,34.4834357942,29,29,internal_timestamp,1333.67004395,29,29,763833,1450148417,2.92170000076,29,29,3659137217.76
"('944',)",31.757900238,1,0,1033.67595412,29,29,2,3.1757900238,29,13,3746541020.6,3746541020.68,3659137228.76,44.52757,-125.38075,0.0,34.4841914425,29,29,internal_timestamp,1336.82995605,29,29,761116,1450148428,2.92210006714,29,29,3659137228.76
"('945',)",31.7604007721,1,0,1033.69012976,29,29,2,3.17604007721,29,13,3746541020.6,3746541020.68,3659137239.79,44.52757,-125.38075,0.0,34.4843695114,29,29,internal_timestamp,1339.93994141,29,29,791682,1450148439,2.92330002785,29,29,3659137239.79
"('946',)",31.7446994781,1,0,1033.71168622,29,29,2,3.17446994781,29,13,3746541020.6,3746541020.68,3659137250.77,44.52757,-125.38075,0.0,34.4899440163,29,29,internal_timestamp,1343.0300293,29,29,773704,1450148450,2.89860010147,29,29,3659137250.77
"('947',)",31.7395000458,1,0,1033.72748738,29,29,2,3.17395000458,29,13,3746541020.6,3746541020.68,3659137261.77,44.52757,-125.38075,0.0,34.4907614691,29,29,internal_timestamp,1346.13000488,29,29,771778,1450148461,2.89039993286,29,29,3659137261.77
"('948',)",31.7390003204,1,0,1033.74128282,29,29,2,3.17390003204,29,13,3746541020.6,3746541020.68,3659137272.76,44.52757,-125.38075,0.0,34.4899482023,29,29,internal_timestamp,1349.26000977,29,29,763164,1450148472,2.88910007477,29,29,3659137272.76
"('949',)",31.736000061,1,0,1033.75737551,29,29,2,3.1736000061,29,13,3746541020.6,3746541020.68,3659137283.78,44.52757,-125.38075,0.0,34.4911776719,29,29,internal_timestamp,1352.41003418,29,29,776454,1450148483,2.882999897,29,29,3659137283.78
"('950',)",31.7329998016,1,0,1033.77346772,29,29,2,3.17329998016,29,13,3746541020.6,3746541020.68,3659137294.78,44.52757,-125.38075,0.0,34.4924071364,29,29,internal_timestamp,1355.56005859,29,29,775727,1450148494,2.87689995766,29,29,3659137294.78
"('951',)",31.7262992859,1,0,1033.79053461,29,29,2,3.17262992859,29,13,3746541020.6,3746541020.68,3659137305.77,44.52757,-125.38075,0.0,34.4941338021,29,29,internal_timestamp,1358.70996094,29,29,770541,1450148505,2.86610007286,29,29,3659137305.77
"('952',)",31.7231006622,1,0,1033.80556291,29,29,2,3.17231006622,29,13,3746541020.6,3746541020.68,3659137316.77,44.52757,-125.38075,0.0,34.4940564856,29,29,internal_timestamp,1361.88000488,29,29,773030,1450148516,2.86100006104,29,29,3659137316.77
"('953',)",31.7164001465,1,0,1033.82143847,29,29,2,3.17164001465,29,13,3746541020.6,3746541020.68,3659137327.77,44.52757,-125.38075,0.0,34.4945192717,29,29,internal_timestamp,1365.02001953,29,29,770745,1450148527,2.85139989853,29,29,3659137327.77
"('954',)",31.7147006989,1,0,1033.83630371,29,29,2,3.17147006989,29,13,3746541020.6,3746541020.68,3659137338.8,44.52757,-125.38075,0.0,34.4948041348,29,29,internal_timestamp,1368.13000488,29,29,797991,1450148538,2.84770011902,29,29,3659137338.8
"('955',)",31.714099884,1,0,1033.85040868,29,29,2,3.1714099884,29,13,3746541020.6,3746541020.68,3659137349.77,44.52757,-125.38075,0.0,34.4945246838,29,29,internal_timestamp,1371.2199707,29,29,770406,1450148549,2.84579992294,29,29,3659137349.77
"('956',)",31.713300705,1,0,1033.86507775,29,29,2,3.1713300705,29,13,3746541020.6,3746541020.68,3659137360.81,44.52757,-125.38075,0.0,34.4947355265,29,29,internal_timestamp,1374.32995605,29,29,805800,1450148560,2.84319996834,29,29,3659137360.81
"('957',)",31.7094993591,1,0,1033.88015471,29,29,2,3.17094993591,29,13,3746541020.6,3746541020.68,3659137371.79,44.52757,-125.38075,0.0,34.4950276298,29,29,internal_timestamp,1377.42004395,29,29,787930,1450148571,2.83710002899,29,29,3659137371.79
"('958',)",31.706199646,1,0,1033.89525925,29,29,2,3.1706199646,29,13,3746541020.6,3746541020.68,3659137382.79,44.52757,-125.38075,0.0,34.4952768758,29,29,internal_timestamp,1380.54003906,29,29,785804,1450148582,2.83159995079,29,29,3659137382.79
"('959',)",31.6942996979,1,0,1033.91223471,29,29,2,3.16942996979,29,13,3746541020.6,3746541020.69,3659137393.78,44.52757,-125.38075,0.0,34.4963445268,29,29,internal_timestamp,1383.64001465,29,29,781294,1450148593,2.81550002098,29,29,3659137393.78
"('960',)",31.6839008331,1,0,1033.92720251,29,29,2,3.16839008331,29,13,3746541020.6,3746541020.69,3659137404.78,44.52757,-125.38075,0.0,34.4955340328,29,29,internal_timestamp,1386.7199707,29,29,782171,1450148604,2.80290007591,29,29,3659137404.78
"('961',)",31.677400589,1,0,1033.94237207,29,29,2,3.1677400589,29,13,3746541020.6,3746541020.69,3659137415.79,44.52757,-125.38075,0.0,34.4954050886,29,29,internal_timestamp,1389.82995605,29,29,789916,1450148615,2.79410004616,29,29,3659137415.79
"('962',)",31.6711997986,1,0,1033.95825164,29,29,2,3.16711997986,29,13,3746541020.6,3746541020.69,3659137426.8,44.52757,-125.38075,0.0,34.4960564914,29,29,internal_timestamp,1392.94995117,29,29,795447,1450148626,2.78489995003,29,29,3659137426.8
"('963',)",31.6709003448,1,0,1033.9730675,29,29,2,3.16709003448,29,13,3746541020.6,3746541020.69,3659137437.79,44.52757,-125.38075,0.0,34.4965608405,29,29,internal_timestamp,1396.05004883,29,29,793137,1450148637,2.78259992599,29,29,3659137437.79
"('964',)",31.670999527,1,0,1033.98734591,29,29,2,3.1670999527,29,13,3746541020.6,3746541020.69,3659137448.79,44.52757,-125.38075,0.0,34.4964846583,29,29,internal_timestamp,1399.16003418,29,29,788789,1450148648,2.7813000679,29,29,3659137448.79
"('965',)",31.6709003448,1,0,1034.00276025,29,29,2,3.16709003448,29,13,3746541020.6,3746541020.69,3659137459.78,44.52757,-125.38075,0.0,34.4978875666,29,29,internal_timestamp,1402.2199707,29,29,784908,1450148659,2.77839994431,29,29,3659137459.78
"('966',)",31.6599006653,1,0,1034.01982147,29,29,2,3.16599006653,29,13,3746541020.6,3746541020.69,3659137470.79,44.52757,-125.38075,0.0,34.499194074,29,29,internal_timestamp,1405.31994629,29,29,792921,1450148670,2.76309990883,29,29,3659137470.79
"('967',)",31.6574001312,1,0,1034.03471375,29,29,2,3.16574001312,29,13,3746541020.6,3746541020.69,3659137481.79,44.52757,-125.38075,0.0,34.4992360437,29,29,internal_timestamp,1408.45996094,29,29,788985,1450148681,2.75869989395,29,29,3659137481.79
"('968',)",31.6581001282,1,0,1034.04908537,29,29,2,3.16581001282,29,13,3746541020.6,3746541020.69,3659137492.83,44.52757,-125.38075,0.0,34.4993593655,29,29,internal_timestamp,1411.56994629,29,29,831629,1450148692,2.75789999962,29,29,3659137492.83
"('969',)",31.6553001404,1,0,1034.06342911,29,29,2,3.16553001404,29,13,3746541020.6,3746541020.69,3659137503.8,44.52757,-125.38075,0.0,34.4989533487,29,29,internal_timestamp,1414.67004395,29,29,798760,1450148703,2.75359988213,29,29,3659137503.8
"('970',)",31.6520004272,1,0,1034.07922343,29,29,2,3.16520004272,29,13,3746541020.6,3746541020.69,3659137514.78,44.52757,-125.38075,0.0,34.5001752525,29,29,internal_timestamp,1417.75,29,29,781743,1450148714,2.74720001221,29,29,3659137514.78
"('971',)",31.6382007599,1,0,1034.09449246,29,29,2,3.16382007599,29,13,3746541020.6,3746541020.69,3659137525.8,44.52757,-125.38075,0.0,34.4992707564,29,29,internal_timestamp,1420.81005859,29,29,804012,1450148725,2.73079991341,29,29,3659137525.8
"('972',)",31.6340007782,1,0,1034.10838212,29,29,2,3.16340007782,29,13,3746541020.6,3746541020.69,3659137536.8,44.52757,-125.38075,0.0,34.4983519234,29,29,internal_timestamp,1423.86999512,29,29,801565,1450148736,2.72539997101,29,29,3659137536.8
"('973',)",31.6312999725,1,0,1034.12319915,29,29,2,3.16312999725,29,13,3746541020.6,3746541020.69,3659137547.79,44.52757,-125.38075,0.0,34.4984890365,29,29,internal_timestamp,1426.9699707,29,29,790618,1450148747,2.72070002556,29,29,3659137547.79
"('974',)",31.6312999725,1,0,1034.13733611,29,29,2,3.16312999725,29,13,3746541020.6,3746541020.69,3659137558.8,44.52757,-125.38075,0.0,34.4983001568,29,29,internal_timestamp,1430.06994629,29,29,798556,1450148758,2.71939992905,29,29,3659137558.8
"('975',)",31.6319007874,1,0,1034.15148424,29,29,2,3.16319007874,29,13,3746541020.6,3746541020.69,3659137569.8,44.52757,-125.38075,0.0,34.4983203662,29,29,internal_timestamp,1433.15002441,29,29,796823,1450148769,2.71860003471,29,29,3659137569.8
"('976',)",31.6287002563,1,0,1034.16749511,29,29,2,3.16287002563,29,13,3746541020.6,3746541020.69,3659137580.79,44.52757,-125.38075,0.0,34.4996478744,29,29,internal_timestamp,1436.26000977,29,29,793637,1450148780,2.71219992638,29,29,3659137580.79
"('977',)",31.6298007965,1,0,1034.18273686,29,29,2,3.16298007965,29,13,3746541020.6,3746541020.69,3659137591.8,44.52757,-125.38075,0.0,34.5009053278,29,29,internal_timestamp,1439.34997559,29,29,801588,1450148791,2.71079993248,29,29,3659137591.8
"('978',)",31.6285991669,1,0,1034.19779241,29,29,2,3.16285991669,29,13,3746541020.6,3746541020.69,3659137602.8,44.52757,-125.38075,0.0,34.5015956936,29,29,internal_timestamp,1442.43994141,29,29,797300,1450148802,2.70729994774,29,29,3659137602.8
"('979',)",31.6266002655,1,0,1034.21252411,29,29,2,3.16266002655,29,13,3746541020.6,3746541020.69,3659137613.81,44.52757,-125.38075,0.0,34.5018539864,29,29,internal_timestamp,1445.52001953,29,29,811700,1450148813,2.70329999924,29,29,3659137613.81
"('980',)",31.6273002625,1,0,1034.22747767,29,29,2,3.16273002625,29,13,3746541020.6,3746541020.69,3659137624.8,44.52757,-125.38075,0.0,34.5027325149,29,29,internal_timestamp,1448.60998535,29,29,796920,1450148824,2.70180010796,29,29,3659137624.8
"('981',)",31.6259994507,1,0,1034.24334264,29,29,2,3.16259994507,29,13,3746541020.6,3746541020.69,3659137635.8,44.52757,-125.38075,0.0,34.504251891,29,29,internal_timestamp,1451.70996094,29,29,803862,1450148835,2.69740009308,29,29,3659137635.8
"('982',)",31.6317005157,1,0,1034.26117017,29,29,2,3.16317005157,29,13,3746541020.6,3746541020.69,3659137646.84,44.52757,-125.38075,0.0,34.5091945676,29,29,internal_timestamp,1454.7800293,29,29,835681,1450148846,2.69779992104,29,29,3659137646.84
"('983',)",31.6350002289,1,0,1034.27589108,29,29,2,3.16350002289,29,13,3746541020.6,3746541020.69,3659137657.81,44.52757,-125.38075,0.0,34.5103819198,29,29,internal_timestamp,1457.83996582,29,29,807321,1450148857,2.69899988174,29,29,3659137657.81
"('984',)",31.6373004913,1,0,1034.28995965,29,29,2,3.16373004913,29,13,3746541020.6,3746541020.69,3659137668.8,44.52757,-125.38075,0.0,34.5104379084,29,29,internal_timestamp,1460.94995117,29,29,798438,1450148868,2.70009994507,29,29,3659137668.8
"('985',)",31.6424007416,1,0,1034.30442562,29,29,2,3.16424007416,29,13,3746541020.6,3746541020.69,3659137679.81,44.52757,-125.38075,0.0,34.5115793078,29,29,internal_timestamp,1464.02001953,29,29,808310,1450148879,2.70339989662,29,29,3659137679.81
"('986',)",31.6362991333,1,0,1034.32113084,29,29,2,3.16362991333,29,13,3746541020.6,3746541020.69,3659137690.83,44.52757,-125.38075,0.0,34.5133225569,29,29,internal_timestamp,1467.10998535,29,29,832148,1450148890,2.69330000877,29,29,3659137690.83
"('987',)",31.635799408,1,0,1034.33589431,29,29,2,3.1635799408,29,13,3746541020.6,3746541020.69,3659137701.8,44.52757,-125.38075,0.0,34.5138079814,29,29,internal_timestamp,1470.19995117,29,29,799279,1450148901,2.69079995155,29,29,3659137701.8
"('988',)",31.6313991547,1,0,1034.35168811,29,29,2,3.16313991547,29,13,3746541020.6,3746541020.69,3659137712.8,44.52757,-125.38075,0.0,34.5148652263,29,29,internal_timestamp,1473.2800293,29,29,804563,1450148912,2.68330001831,29,29,3659137712.8
