obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('199',)",33.5116996765,1,0,1029.02420159,29,29,1,3.35116996765,29,29,3724598710.17,3724598710.4,3617719887.34,44.36831,-124.95276,0.0,34.0970520674,29,29,internal_timestamp,464.910003662,29,29,341753,1408731087,5.70679998398,29,29,3617719887.34
"('200',)",33.4978981018,1,0,1029.03644445,29,29,1,3.34978981018,29,29,3724598710.17,3724598710.4,3617719897.34,44.36831,-124.95276,0.0,34.0942971663,29,29,internal_timestamp,467.640014648,29,29,343252,1408731097,5.69269990921,29,29,3617719897.34
"('201',)",33.4840011597,1,0,1029.04971716,29,29,1,3.34840011597,29,29,3724598710.17,3724598710.4,3617719907.34,44.36831,-124.95276,0.0,34.0921918866,29,29,internal_timestamp,470.459991455,29,29,343002,1408731107,5.67780017853,29,29,3617719907.34
"('202',)",33.4678993225,1,0,1029.06516436,29,29,1,3.34678993225,29,29,3724598710.17,3724598710.4,3617719917.34,44.36831,-124.95276,0.0,34.0917910937,29,29,internal_timestamp,473.339996338,29,29,342654,1408731117,5.65869998932,29,29,3617719917.34
"('203',)",33.4570007324,1,0,1029.07860067,29,29,1,3.34570007324,29,29,3724598710.17,3724598710.4,3617719927.4,44.36831,-124.95276,0.0,34.0903519004,29,29,internal_timestamp,476.160003662,29,29,400772,1408731127,5.64650011063,29,29,3617719927.4
"('204',)",33.4367980957,1,0,1029.09333835,29,29,1,3.34367980957,29,29,3724598710.17,3724598710.4,3617719937.34,44.36831,-124.95276,0.0,34.0889742864,29,29,internal_timestamp,478.950012207,29,29,340240,1408731137,5.62379980087,29,29,3617719937.34
"('205',)",33.426700592,1,0,1029.10792859,29,29,1,3.3426700592,29,29,3724598710.17,3724598710.41,3617719947.34,44.36831,-124.95276,0.0,34.0887196053,29,29,internal_timestamp,481.809997559,29,29,337979,1408731147,5.61129999161,29,29,3617719947.34
"('206',)",33.4217987061,1,0,1029.12081963,29,29,1,3.34217987061,29,29,3724598710.17,3724598710.41,3617719957.35,44.36831,-124.95276,0.0,34.0876093915,29,29,internal_timestamp,484.640014648,29,29,346832,1408731157,5.60550022125,29,29,3617719957.35
"('207',)",33.3633995056,1,0,1029.14469463,29,29,1,3.33633995056,29,29,3724598710.17,3724598710.41,3617719967.34,44.36831,-124.95276,0.0,34.0900160198,29,29,internal_timestamp,487.429992676,29,29,341478,1408731167,5.53609991074,29,29,3617719967.34
"('208',)",33.3306007385,1,0,1029.1643119,29,29,1,3.33306007385,29,29,3724598710.17,3724598710.41,3617719977.34,44.36831,-124.95276,0.0,34.0920937701,29,29,internal_timestamp,490.190002441,29,29,339158,1408731177,5.49580001831,29,29,3617719977.34
"('209',)",33.3157997131,1,0,1029.17978729,29,29,1,3.33157997131,29,29,3724598710.17,3724598710.41,3617719987.44,44.36831,-124.95276,0.0,34.0922579034,29,29,internal_timestamp,493.010009766,29,29,442748,1408731187,5.47760009766,29,29,3617719987.44
"('210',)",33.3098983765,1,0,1029.19369526,29,29,1,3.33098983765,29,29,3724598710.17,3724598710.41,3617719997.35,44.36831,-124.95276,0.0,34.0917910113,29,29,internal_timestamp,495.899993896,29,29,348090,1408731197,5.46999979019,29,29,3617719997.35
"('211',)",33.3061981201,1,0,1029.20875832,29,29,1,3.33061981201,29,29,3724598710.17,3724598710.41,3617720007.35,44.36831,-124.95276,0.0,34.0936983641,29,29,internal_timestamp,498.640014648,29,29,346299,1408731207,5.46260023117,29,29,3617720007.35
"('212',)",33.284198761,1,0,1029.22766533,29,29,1,3.3284198761,29,29,3724598710.17,3724598710.41,3617720017.34,44.36831,-124.95276,0.0,34.0960431249,29,29,internal_timestamp,501.540008545,29,29,342283,1408731217,5.43410015106,29,29,3617720017.34
"('213',)",33.2759017944,1,0,1029.24238289,29,29,1,3.32759017944,29,29,3724598710.17,3724598710.41,3617720027.37,44.36831,-124.95276,0.0,34.0965326451,29,29,internal_timestamp,504.339996338,29,29,367060,1408731227,5.42290019989,29,29,3617720027.37
"('214',)",33.2681007385,1,0,1029.25875406,29,29,1,3.32681007385,29,29,3724598710.17,3724598710.41,3617720037.34,44.36831,-124.95276,0.0,34.0990128352,29,29,internal_timestamp,507.119995117,29,29,341955,1408731237,5.41029977798,29,29,3617720037.34
"('215',)",33.2692985535,1,0,1029.2713686,29,29,1,3.32692985535,29,29,3724598710.17,3724598710.41,3617720047.35,44.36831,-124.95276,0.0,34.0988952022,29,29,internal_timestamp,509.890014648,29,29,345786,1408731247,5.41039991379,29,29,3617720047.35
"('216',)",33.2626991272,1,0,1029.28769038,29,29,1,3.32626991272,29,29,3724598710.17,3724598710.41,3617720057.34,44.36831,-124.95276,0.0,34.1008574753,29,29,internal_timestamp,512.799987793,29,29,343468,1408731257,5.39960002899,29,29,3617720057.34
"('217',)",33.2277984619,1,0,1029.30880211,29,29,1,3.32277984619,29,29,3724598710.17,3724598710.41,3617720067.35,44.36831,-124.95276,0.0,34.1039134314,29,29,internal_timestamp,515.630004883,29,29,353858,1408731267,5.35589981079,29,29,3617720067.35
"('218',)",33.2149009705,1,0,1029.32396059,29,29,1,3.32149009705,29,29,3724598710.17,3724598710.41,3617720077.35,44.36831,-124.95276,0.0,34.1041095264,29,29,internal_timestamp,518.440002441,29,29,352400,1408731277,5.33979988098,29,29,3617720077.35
"('219',)",33.2033004761,1,0,1029.3371599,29,29,1,3.32033004761,29,29,3724598710.17,3724598710.41,3617720087.35,44.36831,-124.95276,0.0,34.1027836658,29,29,internal_timestamp,521.16998291,29,29,350215,1408731287,5.32670021057,29,29,3617720087.35
"('220',)",33.1949005127,1,0,1029.35087844,29,29,1,3.31949005127,29,29,3724598710.17,3724598710.41,3617720097.35,44.36831,-124.95276,0.0,34.1021302844,29,29,internal_timestamp,523.979980469,29,29,347973,1408731297,5.31650018692,29,29,3617720097.35
"('221',)",33.1747016907,1,0,1029.36739479,29,29,1,3.31747016907,29,29,3724598710.17,3724598710.41,3617720107.44,44.36831,-124.95276,0.0,34.1025936085,29,29,internal_timestamp,526.799987793,29,29,438395,1408731307,5.29190015793,29,29,3617720107.44
"('222',)",33.1697006226,1,0,1029.38024315,29,29,1,3.31697006226,29,29,3724598710.17,3724598710.41,3617720117.36,44.36831,-124.95276,0.0,34.1017891371,29,29,internal_timestamp,529.559997559,29,29,356795,1408731317,5.28569984436,29,29,3617720117.36
"('223',)",33.1394004822,1,0,1029.40026578,29,29,1,3.31394004822,29,29,3724598710.17,3724598710.41,3617720127.35,44.36831,-124.95276,0.0,34.1042695388,29,29,internal_timestamp,532.41998291,29,29,354435,1408731327,5.24770021439,29,29,3617720127.35
"('224',)",33.1244010925,1,0,1029.41896579,29,29,1,3.31244010925,29,29,3724598710.17,3724598710.41,3617720137.35,44.36831,-124.95276,0.0,34.1082610537,29,29,internal_timestamp,535.179992676,29,29,349834,1408731337,5.22550010681,29,29,3617720137.35
"('225',)",33.1124000549,1,0,1029.43647246,29,29,1,3.31124000549,29,29,3724598710.17,3724598710.41,3617720147.36,44.36831,-124.95276,0.0,34.1115316278,29,29,internal_timestamp,537.91998291,29,29,357481,1408731347,5.20739984512,29,29,3617720147.36
"('226',)",33.0993995667,1,0,1029.45320694,29,29,1,3.30993995667,29,29,3724598710.17,3724598710.41,3617720157.35,44.36831,-124.95276,0.0,34.1131911217,29,29,internal_timestamp,540.780029297,29,29,353533,1408731357,5.18970012665,29,29,3617720157.35
"('227',)",33.0974998474,1,0,1029.46577911,29,29,1,3.30974998474,29,29,3724598710.17,3724598710.41,3617720167.36,44.36831,-124.95276,0.0,34.112580365,29,29,internal_timestamp,543.539978027,29,29,358623,1408731367,5.18680000305,29,29,3617720167.36
"('228',)",33.0873985291,1,0,1029.48087805,29,29,1,3.30873985291,29,13,3724598710.17,3724598710.41,3617720177.35,44.36831,-124.95276,0.0,34.1132212767,29,29,internal_timestamp,546.340026855,29,29,354279,1408731377,5.17339992523,29,29,3617720177.35
"('229',)",33.0676994324,1,0,1029.50474383,29,29,1,3.30676994324,29,13,3724598710.17,3724598710.41,3617720187.35,44.36831,-124.95276,0.0,34.1214080501,29,29,internal_timestamp,549.239990234,29,29,354484,1408731387,5.14169979095,29,29,3617720187.35
"('230',)",33.0578994751,1,0,1029.52047315,29,29,1,3.30578994751,29,13,3724598710.17,3724598710.41,3617720197.35,44.36831,-124.95276,0.0,34.12268743,29,29,internal_timestamp,552.059997559,29,29,352086,1408731397,5.12799978256,29,29,3617720197.35
"('231',)",33.0456008911,1,0,1029.54352537,29,29,1,3.30456008911,29,13,3724598710.17,3724598710.41,3617720207.36,44.36831,-124.95276,0.0,34.1315751728,29,29,internal_timestamp,554.880004883,29,29,362024,1408731407,5.10400009155,29,29,3617720207.36
"('232',)",33.0443992615,1,0,1029.56048342,29,29,1,3.30443992615,29,13,3724598710.17,3724598710.41,3617720217.36,44.36831,-124.95276,0.0,34.1357162095,29,29,internal_timestamp,557.66998291,29,29,362941,1408731417,5.09719991684,29,29,3617720217.36
"('233',)",33.0308990479,1,0,1029.58095149,29,29,1,3.30308990479,29,13,3724598710.17,3724598710.41,3617720227.37,44.36831,-124.95276,0.0,34.1414916094,29,29,internal_timestamp,560.510009766,29,29,365081,1408731427,5.0749001503,29,29,3617720227.37
"('234',)",33.0206985474,1,0,1029.59872054,29,29,1,3.30206985474,29,13,3724598710.17,3724598710.41,3617720237.36,44.36831,-124.95276,0.0,34.1452997585,29,29,internal_timestamp,563.260009766,29,29,362142,1408731437,5.05830001831,29,29,3617720237.36
"('235',)",33.0082015991,1,0,1029.61905209,29,29,1,3.30082015991,29,13,3724598710.17,3724598710.41,3617720247.36,44.36831,-124.95276,0.0,34.1508866212,29,29,internal_timestamp,566.140014648,29,29,360307,1408731447,5.03730010986,29,29,3617720247.36
"('236',)",33.001499176,1,0,1029.63450195,29,29,1,3.3001499176,29,13,3724598710.17,3724598710.41,3617720257.38,44.36831,-124.95276,0.0,34.1528168489,29,29,internal_timestamp,568.869995117,29,29,380489,1408731457,5.02650022507,29,29,3617720257.38
"('237',)",32.9854011536,1,0,1029.65535382,29,29,1,3.29854011536,29,13,3724598710.17,3724598710.41,3617720267.36,44.36831,-124.95276,0.0,34.1585616153,29,29,internal_timestamp,571.719970703,29,29,359679,1408731467,5.00129985809,29,29,3617720267.36
"('238',)",32.9691009521,1,0,1029.67442395,29,29,1,3.29691009521,29,13,3724598710.17,3724598710.41,3617720277.36,44.36831,-124.95276,0.0,34.1632465161,29,29,internal_timestamp,574.390014648,29,29,358684,1408731477,4.97700023651,29,29,3617720277.36
"('239',)",32.9645996094,1,0,1029.67595581,29,29,1,3.29645996094,29,13,3724598710.17,3724598710.42,3617720288.37,44.36831,-124.95276,0.0,34.1629387381,29,29,internal_timestamp,574.640014648,29,29,365931,1408731488,4.97209978104,29,29,3617720288.37
"('240',)",32.9826011658,1,0,1029.66248779,29,29,1,3.29826011658,29,13,3724598710.19,3724598710.4,3617740827.52,44.36831,-124.95276,0.0,34.1564454371,29,29,internal_timestamp,573.58001709,29,29,520948,1408752027,4.99930000305,29,29,3617740827.52
"('241',)",32.9818992615,1,0,1029.65862708,29,29,1,3.29818992615,29,13,3724598710.19,3724598710.4,3617740837.52,44.36831,-124.95276,0.0,34.1561369815,29,29,internal_timestamp,572.789978027,29,29,521632,1408752037,4.99919986725,29,29,3617740837.52
"('242',)",32.9804992676,1,0,1029.65063745,29,29,1,3.29804992676,29,13,3724598710.19,3724598710.4,3617740847.51,44.36831,-124.95276,0.0,34.1563482023,29,29,internal_timestamp,570.989990234,29,29,513801,1408752047,4.99830007553,29,29,3617740847.51
"('243',)",32.9800987244,1,0,1029.64020649,29,29,1,3.29800987244,29,13,3724598710.19,3724598710.4,3617740857.52,44.36831,-124.95276,0.0,34.156187074,29,29,internal_timestamp,568.770019531,29,29,515706,1408752057,4.99910020828,29,29,3617740857.52
"('244',)",32.9790992737,1,0,1029.62853656,29,29,1,3.29790992737,29,13,3724598710.19,3724598710.4,3617740867.52,44.36831,-124.95276,0.0,34.1556468899,29,29,internal_timestamp,566.340026855,29,29,522505,1408752067,4.99970006943,29,29,3617740867.52
"('245',)",32.9785003662,1,0,1029.61583574,29,29,1,3.29785003662,29,13,3724598710.19,3724598710.4,3617740877.51,44.36831,-124.95276,0.0,34.1546034606,29,29,internal_timestamp,563.799987793,29,29,514688,1408752077,5.00129985809,29,29,3617740877.51
"('246',)",32.981300354,1,0,1029.60288718,29,29,1,3.2981300354,29,13,3724598710.19,3724598710.4,3617740887.52,44.36831,-124.95276,0.0,34.1535701825,29,29,internal_timestamp,561.309997559,29,29,517940,1408752087,5.00670003891,29,29,3617740887.52
"('247',)",32.9896011353,1,0,1029.58622121,29,29,1,3.29896011353,29,13,3724598710.19,3724598710.4,3617740897.52,44.36831,-124.95276,0.0,34.1493886767,29,29,internal_timestamp,558.809997559,29,29,519670,1408752097,5.02139997482,29,29,3617740897.52
"('248',)",32.9940986633,1,0,1029.57293725,29,29,1,3.29940986633,29,13,3724598710.19,3724598710.4,3617740907.52,44.36831,-124.95276,0.0,34.1465749862,29,29,internal_timestamp,556.650024414,29,29,521872,1408752107,5.03030014038,29,29,3617740907.52
"('249',)",32.9930000305,1,0,1029.56340823,29,29,1,3.29930000305,29,13,3724598710.19,3724598710.4,3617740917.52,44.36831,-124.95276,0.0,34.1452026411,29,29,internal_timestamp,554.840026855,29,29,524000,1408752117,5.0313000679,29,29,3617740917.52
"('250',)",32.990398407,1,0,1029.55574483,29,29,1,3.2990398407,29,13,3724598710.19,3724598710.4,3617740927.53,44.36831,-124.95276,0.0,34.144768113,29,29,internal_timestamp,553.200012207,29,29,526787,1408752127,5.02960014343,29,29,3617740927.53
"('251',)",32.9872016907,1,0,1029.54718743,29,29,1,3.29872016907,29,13,3724598710.19,3724598710.4,3617740937.52,44.36831,-124.95276,0.0,34.1434659696,29,29,internal_timestamp,551.520019531,29,29,524068,1408752137,5.02810001373,29,29,3617740937.52
"('252',)",32.9804000854,1,0,1029.53568141,29,29,1,3.29804000854,29,13,3724598710.19,3724598710.4,3617740947.53,44.36831,-124.95276,0.0,34.1409194045,29,29,internal_timestamp,549.340026855,29,29,527009,1408752147,5.02400016785,29,29,3617740947.53
"('253',)",32.9790000916,1,0,1029.52439993,29,29,1,3.29790000916,29,13,3724598710.19,3724598710.4,3617740957.52,44.36831,-124.95276,0.0,34.1408471091,29,29,internal_timestamp,546.890014648,29,29,520559,1408752157,5.02370023727,29,29,3617740957.52
"('254',)",32.9790000916,1,0,1029.5134626,29,29,1,3.29790000916,29,13,3724598710.19,3724598710.4,3617740967.52,44.36831,-124.95276,0.0,34.1409133834,29,29,internal_timestamp,544.530029297,29,29,524749,1408752167,5.02479982376,29,29,3617740967.52
"('255',)",32.9837989807,1,0,1029.50101162,29,29,1,3.29837989807,29,13,3724598710.19,3724598710.4,3617740977.53,44.36831,-124.95276,0.0,34.1390595846,29,29,internal_timestamp,542.369995117,29,29,528019,1408752177,5.03310012817,29,29,3617740977.53
"('256',)",32.9863014221,1,0,1029.48902007,29,29,1,3.29863014221,29,13,3724598710.19,3724598710.4,3617740987.53,44.36831,-124.95276,0.0,34.137652905,29,29,internal_timestamp,540.150024414,29,29,525796,1408752187,5.03840017319,29,29,3617740987.53
"('257',)",32.9907989502,1,0,1029.47908561,29,29,1,3.29907989502,29,13,3724598710.19,3724598710.4,3617740997.53,44.36831,-124.95276,0.0,34.1379448982,29,29,internal_timestamp,538.099975586,29,29,527143,1408752197,5.04419994354,29,29,3617740997.53
"('258',)",32.9994010925,1,0,1029.46682898,29,29,1,3.29994010925,29,13,3724598710.19,3724598710.4,3617741007.53,44.36831,-124.95276,0.0,34.1364444146,29,29,internal_timestamp,536.030029297,29,29,526964,1408752207,5.05639982224,29,29,3617741007.53
"('259',)",33.0084991455,1,0,1029.44212065,29,29,1,3.30084991455,29,13,3724598710.19,3724598710.4,3617741017.53,44.36831,-124.95276,0.0,34.1218113808,29,29,internal_timestamp,533.880004883,29,29,528410,1408752217,5.08209991455,29,29,3617741017.53
"('260',)",33.0187988281,1,0,1029.426679,29,29,1,3.30187988281,29,13,3724598710.19,3724598710.4,3617741027.53,44.36831,-124.95276,0.0,34.1184242371,29,29,internal_timestamp,531.549987793,29,29,529988,1408752227,5.09819984436,29,29,3617741027.53
"('261',)",33.0200004578,1,0,1029.41600646,29,29,1,3.30200004578,29,13,3724598710.19,3724598710.4,3617741037.53,44.36831,-124.95276,0.0,34.1186131801,29,29,internal_timestamp,529.260009766,29,29,530674,1408752237,5.10050010681,29,29,3617741037.53
"('262',)",33.0400009155,1,0,1029.40492581,29,29,1,3.30400009155,29,13,3724598710.19,3724598710.4,3617741047.54,44.36831,-124.95276,0.0,34.1215791987,29,29,internal_timestamp,526.91998291,29,29,542979,1408752247,5.12130022049,29,29,3617741047.54
"('263',)",33.081199646,1,0,1029.38685307,29,29,1,3.3081199646,29,29,3724598710.19,3724598710.4,3617741057.53,44.36831,-124.95276,0.0,34.1185802931,29,29,internal_timestamp,524.909973145,29,29,530050,1408752257,5.17170000076,29,29,3617741057.53
"('264',)",33.1044006348,1,0,1029.37400166,29,29,1,3.31044006348,29,29,3724598710.19,3724598710.4,3617741067.53,44.36831,-124.95276,0.0,34.118195061,29,29,internal_timestamp,522.950012207,29,29,530853,1408752267,5.19920015335,29,29,3617741067.53
"('265',)",33.1234016418,1,0,1029.36088605,29,29,1,3.31234016418,29,29,3724598710.19,3724598710.4,3617741077.53,44.36831,-124.95276,0.0,34.1158423475,29,29,internal_timestamp,521.190002441,29,29,530193,1408752277,5.22380018234,29,29,3617741077.53
"('266',)",33.1274986267,1,0,1029.35103034,29,29,1,3.31274986267,29,29,3724598710.19,3724598710.4,3617741087.55,44.36831,-124.95276,0.0,34.1149388828,29,29,internal_timestamp,519.380004883,29,29,547522,1408752287,5.23019981384,29,29,3617741087.55
"('267',)",33.1328010559,1,0,1029.33923244,29,29,1,3.31328010559,29,29,3724598710.19,3724598710.4,3617741097.53,44.36831,-124.95276,0.0,34.1130729069,29,29,internal_timestamp,517.380004883,29,29,531232,1408752297,5.2389998436,29,29,3617741097.53
"('268',)",33.1455001831,1,0,1029.32612814,29,29,1,3.31455001831,29,13,3724598710.19,3724598710.4,3617741107.53,44.36831,-124.95276,0.0,34.1111605503,29,29,internal_timestamp,515.340026855,29,29,534594,1408752307,5.25619983673,29,29,3617741107.53
"('269',)",33.1446990967,1,0,1029.31533255,29,29,1,3.31446990967,29,13,3724598710.19,3724598710.4,3617741117.54,44.36831,-124.95276,0.0,34.1094193187,29,29,internal_timestamp,513.340026855,29,29,535757,1408752317,5.257999897,29,29,3617741117.54
"('270',)",33.1529006958,1,0,1029.30645523,29,29,1,3.31529006958,29,13,3724598710.19,3724598710.4,3617741127.54,44.36831,-124.95276,0.0,34.110492736,29,29,internal_timestamp,511.480010986,29,29,537223,1408752327,5.26709985733,29,29,3617741127.54
"('271',)",33.1587982178,1,0,1029.29671491,29,29,1,3.31587982178,29,13,3724598710.19,3724598710.4,3617741137.54,44.36831,-124.95276,0.0,34.1097999106,29,29,internal_timestamp,509.709991455,29,29,537745,1408752337,5.27530002594,29,29,3617741137.54
"('272',)",33.1643981934,1,0,1029.28543269,29,29,1,3.31643981934,29,13,3724598710.19,3724598710.4,3617741147.54,44.36831,-124.95276,0.0,34.1076817746,29,29,internal_timestamp,507.880004883,29,29,543503,1408752347,5.28459978104,29,29,3617741147.54
"('273',)",33.1654014587,1,0,1029.27684177,29,29,1,3.31654014587,29,13,3724598710.19,3724598710.4,3617741157.54,44.36831,-124.95276,0.0,34.1078213154,29,29,internal_timestamp,506.040008545,29,29,539640,1408752357,5.28649997711,29,29,3617741157.54
"('274',)",33.1654014587,1,0,1029.26866765,29,29,1,3.31654014587,29,13,3724598710.19,3724598710.4,3617741166.7,44.36831,-124.95276,0.0,34.1074446861,29,29,internal_timestamp,504.359985352,29,29,695785,1408752366,5.28770017624,29,29,3617741166.7
"('275',)",33.1651992798,1,0,1029.25961401,29,29,1,3.31651992798,29,13,3724598710.19,3724598710.41,3617741177.54,44.36831,-124.95276,0.0,34.1077076115,29,29,internal_timestamp,502.359985352,29,29,543404,1408752377,5.28819990158,29,29,3617741177.54
"('276',)",33.1689987183,1,0,1029.25030061,29,29,1,3.31689987183,29,13,3724598710.19,3724598710.41,3617741187.54,44.36831,-124.95276,0.0,34.1071530402,29,29,internal_timestamp,500.589996338,29,29,535149,1408752387,5.29390001297,29,29,3617741187.54
"('277',)",33.1716003418,1,0,1029.24152918,29,29,1,3.31716003418,29,13,3724598710.19,3724598710.41,3617741197.54,44.36831,-124.95276,0.0,34.1069490001,29,29,internal_timestamp,498.829986572,29,29,540597,1408752397,5.29790019989,29,29,3617741197.54
"('278',)",33.1712989807,1,0,1029.23387474,29,29,1,3.31712989807,29,13,3724598710.19,3724598710.41,3617741207.57,44.36831,-124.95276,0.0,34.1071463297,29,29,internal_timestamp,497.140014648,29,29,566915,1408752407,5.29820013046,29,29,3617741207.57
"('279',)",33.1716995239,1,0,1029.2254435,29,29,1,3.31716995239,29,13,3724598710.19,3724598710.41,3617741217.55,44.36831,-124.95276,0.0,34.1069639731,29,29,internal_timestamp,495.380004883,29,29,548321,1408752417,5.29969978333,29,29,3617741217.55
"('280',)",33.1870002747,1,0,1029.21059917,29,29,1,3.31870002747,29,13,3724598710.19,3724598710.41,3617741227.54,44.36831,-124.95276,0.0,34.103780061,29,29,internal_timestamp,493.299987793,29,29,544225,1408752427,5.32110023499,29,29,3617741227.54
"('281',)",33.1884002686,1,0,1029.19940083,29,29,1,3.31884002686,29,13,3724598710.19,3724598710.41,3617741237.54,44.36831,-124.95276,0.0,34.1023647973,29,29,internal_timestamp,491.220001221,29,29,544404,1408752437,5.32509994507,29,29,3617741237.54
"('282',)",33.2108001709,1,0,1029.18419895,29,29,1,3.32108001709,29,13,3724598710.19,3724598710.41,3617741247.55,44.36831,-124.95276,0.0,34.1014517713,29,29,internal_timestamp,488.839996338,29,29,547288,1408752447,5.35239982605,29,29,3617741247.55
"('283',)",33.2308998108,1,0,1029.16912977,29,29,1,3.32308998108,29,13,3724598710.19,3724598710.41,3617741257.55,44.36831,-124.95276,0.0,34.1001183005,29,29,internal_timestamp,486.5,29,29,546302,1408752457,5.37750005722,29,29,3617741257.55
"('284',)",33.2419013977,1,0,1029.14871627,29,29,1,3.32419013977,29,13,3724598710.19,3724598710.41,3617741267.55,44.36831,-124.95276,0.0,34.0909980865,29,29,internal_timestamp,484.260009766,29,29,545881,1408752467,5.40000009537,29,29,3617741267.55
"('285',)",33.2425003052,1,0,1029.13877882,29,29,1,3.32425003052,29,13,3724598710.19,3724598710.41,3617741277.54,44.36831,-124.95276,0.0,34.0901191006,29,29,internal_timestamp,482.320007324,29,29,543370,1408752477,5.40250015259,29,29,3617741277.54
"('286',)",33.2433013916,1,0,1029.13084933,29,29,1,3.32433013916,29,13,3724598710.19,3724598710.41,3617741287.55,44.36831,-124.95276,0.0,34.0900390271,29,29,internal_timestamp,480.660003662,29,29,550642,1408752487,5.40430021286,29,29,3617741287.55
"('287',)",33.2443008423,1,0,1029.12307345,29,29,1,3.32443008423,29,13,3724598710.19,3724598710.41,3617741297.54,44.36831,-124.95276,0.0,34.0904125671,29,29,internal_timestamp,478.950012207,29,29,542051,1408752497,5.40590000153,29,29,3617741297.54
"('288',)",33.245098114,1,0,1029.11354871,29,29,1,3.3245098114,29,13,3724598710.19,3724598710.41,3617741307.55,44.36831,-124.95276,0.0,34.0895077225,29,29,internal_timestamp,477.109985352,29,29,545290,1408752507,5.40859985352,29,29,3617741307.55
"('289',)",33.2471008301,1,0,1029.10380874,29,29,1,3.32471008301,29,13,3724598710.19,3724598710.41,3617741317.55,44.36831,-124.95276,0.0,34.0891199514,29,29,internal_timestamp,475.160003662,29,29,547825,1408752517,5.41219997406,29,29,3617741317.55
"('290',)",33.2495002747,1,0,1029.0932522,29,29,1,3.32495002747,29,13,3724598710.19,3724598710.41,3617741327.55,44.36831,-124.95276,0.0,34.0877526849,29,29,internal_timestamp,473.239990234,29,29,549825,1408752527,5.4172000885,29,29,3617741327.55
"('291',)",33.2611999512,1,0,1029.07894358,29,29,1,3.32611999512,29,13,3724598710.19,3724598710.41,3617741337.55,44.36831,-124.95276,0.0,34.0838298953,29,29,internal_timestamp,471.309997559,29,29,552536,1408752537,5.43520021439,29,29,3617741337.55
"('292',)",33.2639007568,1,0,1029.06826319,29,29,1,3.32639007568,29,13,3724598710.19,3724598710.41,3617741347.55,44.36831,-124.95276,0.0,34.0831896747,29,29,internal_timestamp,469.230010986,29,29,548624,1408752547,5.43989992142,29,29,3617741347.55
"('293',)",33.2860984802,1,0,1029.0504386,29,29,1,3.32860984802,29,29,3724598710.19,3724598710.41,3617741357.55,44.36831,-124.95276,0.0,34.0782850394,29,29,internal_timestamp,467.070007324,29,29,551090,1408752557,5.47079992294,29,29,3617741357.55
"('294',)",33.3041000366,1,0,1029.03390329,29,29,1,3.33041000366,29,29,3724598710.19,3724598710.41,3617741367.56,44.36831,-124.95276,0.0,34.0747303376,29,29,internal_timestamp,464.790008545,29,29,556901,1408752567,5.49569988251,29,29,3617741367.56
"('295',)",33.3231010437,1,0,1029.0205305,29,29,1,3.33231010437,29,29,3724598710.19,3724598710.41,3617741377.55,44.36831,-124.95276,0.0,34.0742787773,29,29,internal_timestamp,462.609985352,29,29,550467,1408752577,5.51859998703,29,29,3617741377.55
"('296',)",33.3590011597,1,0,1029.006151,29,29,1,3.33590011597,29,29,3724598710.19,3724598710.41,3617741387.56,44.36831,-124.95276,0.0,34.074434528,29,29,internal_timestamp,460.630004883,29,29,556222,1408752587,5.55980014801,29,29,3617741387.56
"('297',)",33.382598877,1,0,1028.99827634,29,29,1,3.3382598877,29,29,3724598710.19,3724598710.41,3617741397.56,44.36831,-124.95276,0.0,34.0787922708,29,29,internal_timestamp,458.829986572,29,29,558254,1408752597,5.5829000473,29,29,3617741397.56
"('298',)",33.4012985229,1,0,1028.98741309,29,29,1,3.34012985229,29,29,3724598710.19,3724598710.41,3617741407.56,44.36831,-124.95276,0.0,34.0792118593,29,29,internal_timestamp,457.010009766,29,29,557223,1408752607,5.60440015793,29,29,3617741407.56
"('299',)",33.3974990845,1,0,1028.97874452,29,29,1,3.33974990845,29,29,3724598710.19,3724598710.41,3617741417.55,44.36831,-124.95276,0.0,34.0791073065,29,29,internal_timestamp,455.049987793,29,29,550899,1408752617,5.60120010376,29,29,3617741417.55
"('300',)",33.4165000916,1,0,1028.96885476,29,29,1,3.34165000916,29,29,3724598710.19,3724598710.41,3617741427.55,44.36831,-124.95276,0.0,34.0824636832,29,29,internal_timestamp,452.869995117,29,29,553739,1408752627,5.62029981613,29,29,3617741427.55
"('301',)",33.4308013916,1,0,1028.95769421,29,29,1,3.34308013916,29,29,3724598710.19,3724598710.41,3617741437.56,44.36831,-124.95276,0.0,34.0843909964,29,29,internal_timestamp,450.549987793,29,29,559106,1408752637,5.63560009003,29,29,3617741437.56
"('302',)",33.4528999329,1,0,1028.94421202,29,29,1,3.34528999329,29,29,3724598710.19,3724598710.41,3617741447.55,44.36831,-124.95276,0.0,34.0838348164,29,29,internal_timestamp,448.470001221,29,29,552575,1408752647,5.66200017929,29,29,3617741447.55
