obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('2000',)",3659538150.65,2,33.9697990417,3724598986.15,3724598986.23,3659538150.65,0.0,internal_timestamp,411.109985352,653475,1450549350,6.31459999084,3.39697990417,34.028709316,1028.6410854,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2001',)",3659538161.65,2,33.9707984924,3724598986.15,3724598986.23,3659538161.65,0.0,internal_timestamp,410.100006104,654447,1450549361,6.31699991226,3.39707984924,34.0279253838,1028.6355069,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2002',)",3659538172.66,2,33.9758987427,3724598986.15,3724598986.23,3659538172.66,0.0,internal_timestamp,408.910003662,657881,1450549372,6.32250022888,3.39758987427,34.0287069472,1028.62990536,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2003',)",3659538183.65,2,33.9879989624,3724598986.15,3724598986.23,3659538183.65,0.0,internal_timestamp,407.690002441,650312,1450549383,6.33790016174,3.39879989624,34.0274365893,1028.62118172,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2004',)",3659538194.65,2,33.9934997559,3724598986.15,3724598986.23,3659538194.65,0.0,internal_timestamp,406.160003662,654217,1450549394,6.34509992599,3.39934997559,34.0271368162,1028.61293507,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2005',)",3659538205.66,2,33.9962997437,3724598986.15,3724598986.23,3659538205.66,0.0,internal_timestamp,404.390014648,657051,1450549405,6.34899997711,3.39962997437,34.0272337926,1028.60435729,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2006',)",3659538216.66,2,33.9978981018,3724598986.15,3724598986.24,3659538216.66,0.0,internal_timestamp,402.559997559,660165,1450549416,6.35150003433,3.39978981018,34.0274168061,1028.59576356,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2007',)",3659538227.66,2,34.0009994507,3724598986.15,3724598986.24,3659538227.66,0.0,internal_timestamp,400.799987793,655584,1450549427,6.35599994659,3.40009994507,34.0272470019,1028.58693557,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2008',)",3659538238.66,2,34.0121994019,3724598986.15,3724598986.24,3659538238.66,0.0,internal_timestamp,398.920013428,656908,1450549438,6.37120008469,3.40121994019,34.025493566,1028.57482865,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2009',)",3659538249.67,2,34.0102005005,3724598986.15,3724598986.24,3659538249.67,0.0,internal_timestamp,397.049987793,665884,1450549449,6.36929988861,3.40102005005,34.0260745271,1028.56697346,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2010',)",3659538260.66,2,34.0205993652,3724598986.15,3724598986.24,3659538260.66,0.0,internal_timestamp,395.440002441,662132,1450549460,6.38259983063,3.40205993652,34.0251884455,1028.55704934,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2011',)",3659538271.67,2,34.0346984863,3724598986.15,3724598986.24,3659538271.67,0.0,internal_timestamp,393.880004883,665213,1450549471,6.40170001984,3.40346984863,34.0226198613,1028.54522479,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2012',)",3659538282.66,2,34.0390014648,3724598986.15,3724598986.27,3659538282.66,0.0,internal_timestamp,392.309997559,663739,1450549482,6.4063000679,3.40390014648,34.0235915953,1028.53815077,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2013',)",3659538293.66,2,34.063999176,3724598986.15,3724598986.27,3659538293.66,0.0,internal_timestamp,390.570007324,660306,1450549493,6.43919992447,3.4063999176,34.0194924114,1028.52237426,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2014',)",3659538304.66,2,34.0974006653,3724598986.15,3724598986.27,3659538304.66,0.0,internal_timestamp,388.989990234,661971,1450549504,6.48029994965,3.40974006653,34.0164878445,1028.50703839,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2015',)",3659538315.67,2,34.10779953,3724598986.15,3724598986.27,3659538315.67,0.0,internal_timestamp,387.260009766,665247,1450549515,6.49240016937,3.410779953,34.0168435274,1028.49769758,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2016',)",3659538326.67,2,34.1291999817,3724598986.15,3724598986.28,3659538326.67,0.0,internal_timestamp,385.510009766,669734,1450549526,6.51900005341,3.41291999817,34.015005,1028.48451089,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2017',)",3659538337.66,2,34.1422996521,3724598986.15,3724598986.28,3659538337.66,0.0,internal_timestamp,383.880004883,664709,1450549537,6.53459978104,3.41422996521,34.0148265737,1028.47471506,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2018',)",3659538348.67,2,34.1455993652,3724598986.15,3724598986.28,3659538348.67,0.0,internal_timestamp,382.529998779,666874,1450549548,6.53830003738,3.41455993652,34.0154654445,1028.46851109,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2019',)",3659538359.67,2,34.1469993591,3724598986.15,3724598986.28,3659538359.67,0.0,internal_timestamp,381.070007324,668287,1450549559,6.54020023346,3.41469993591,34.0158401919,1028.46184742,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2020',)",3659538370.67,2,34.1545982361,3724598986.15,3724598986.28,3659538370.67,0.0,internal_timestamp,379.640014648,668893,1450549570,6.55079984665,3.41545982361,34.0144326383,1028.45270107,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2021',)",3659538381.67,2,34.1579017639,3724598986.15,3724598986.28,3659538381.67,0.0,internal_timestamp,378.260009766,669835,1450549581,6.55490016937,3.41579017639,34.0146928859,1028.4460055,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2022',)",3659538392.67,2,34.1593017578,3724598986.15,3724598986.28,3659538392.67,0.0,internal_timestamp,376.920013428,672045,1450549592,6.55700016022,3.41593017578,34.0148108828,1028.43966178,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2023',)",3659538403.67,2,34.1627998352,3724598986.15,3724598986.28,3659538403.67,0.0,internal_timestamp,375.600006104,674994,1450549603,6.56199979782,3.41627998352,34.0143651152,1028.43255993,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2024',)",3659538414.68,2,34.1692008972,3724598986.15,3724598986.28,3659538414.68,0.0,internal_timestamp,374.260009766,676594,1450549614,6.57000017166,3.41692008972,34.0141652021,1028.42513878,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2025',)",3659538425.68,2,34.1731987,3724598986.15,3724598986.28,3659538425.68,0.0,internal_timestamp,372.910003662,680988,1450549625,6.57560014725,3.41731987,34.0136912624,1028.41779271,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2026',)",3659538436.68,2,34.1744995117,3724598986.15,3724598986.28,3659538436.68,0.0,internal_timestamp,371.420013428,675105,1450549636,6.57779979706,3.41744995117,34.0136734054,1028.41064037,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2027',)",3659538447.68,2,34.1740989685,3724598986.15,3724598986.28,3659538447.68,0.0,internal_timestamp,369.820007324,680644,1450549647,6.57810020447,3.41740989685,34.0137102107,1028.40329295,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2028',)",3659538458.68,2,34.1753005981,3724598986.15,3724598986.28,3659538458.68,0.0,internal_timestamp,368.269989014,683796,1450549658,6.58059978485,3.41753005981,34.0133145163,1028.39552609,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2029',)",3659538469.68,2,34.1838989258,3724598986.15,3724598986.28,3659538469.68,0.0,internal_timestamp,366.859985352,677081,1450549669,6.59189987183,3.41838989258,34.0123065062,1028.38668511,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2030',)",3659538480.68,2,34.1916999817,3724598986.15,3724598986.28,3659538480.68,0.0,internal_timestamp,365.570007324,684475,1450549680,6.60209989548,3.41916999817,34.011448487,1028.37866584,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2031',)",3659538491.68,2,34.1930999756,3724598986.15,3724598986.28,3659538491.68,0.0,internal_timestamp,364.390014648,678116,1450549691,6.60430002213,3.41930999756,34.0113890215,1028.37290127,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2032',)",3659538502.68,2,34.2005996704,3724598986.15,3724598986.28,3659538502.68,0.0,internal_timestamp,363.359985352,683371,1450549702,6.61310005188,3.42005996704,34.0114583792,1028.36699847,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2033',)",3659538513.69,2,34.2062988281,3724598986.15,3724598986.28,3659538513.69,0.0,internal_timestamp,362.390014648,685298,1450549713,6.62090015411,3.42062988281,34.010498906,1028.36070221,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2034',)",3659538524.69,2,34.2089996338,3724598986.15,3724598986.28,3659538524.69,0.0,internal_timestamp,361.5,689791,1450549724,6.62449979782,3.42089996338,34.0103491007,1028.35599897,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2035',)",3659538535.7,2,34.2172012329,3724598986.15,3724598986.28,3659538535.7,0.0,internal_timestamp,360.549987793,700552,1450549735,6.63490009308,3.42172012329,34.0095683297,1028.34956846,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2036',)",3659538546.69,2,34.220500946,3724598986.15,3724598986.28,3659538546.69,0.0,internal_timestamp,359.540008545,689361,1450549746,6.63950014114,3.4220500946,34.0091470752,1028.34396098,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2037',)",3659538557.69,2,34.2206993103,3724598986.15,3724598986.28,3659538557.69,0.0,internal_timestamp,358.519989014,693953,1450549757,6.64029979706,3.42206993103,34.0090694349,1028.33911207,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2038',)",3659538568.69,2,34.2201004028,3724598986.15,3724598986.28,3659538568.69,0.0,internal_timestamp,357.540008545,688749,1450549768,6.64060020447,3.42201004028,34.0085862545,1028.33419805,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2039',)",3659538579.69,2,34.2196006775,3724598986.15,3724598986.28,3659538579.69,0.0,internal_timestamp,356.630004883,693577,1450549779,6.64039993286,3.42196006775,34.0086746195,1028.33012438,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2040',)",3659538590.69,2,34.21849823,3724598986.15,3724598986.28,3659538590.69,0.0,internal_timestamp,355.779998779,687289,1450549790,6.64039993286,3.421849823,34.0078697129,1028.32559532,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2041',)",3659538601.69,2,34.2182006836,3724598986.15,3724598986.28,3659538601.69,0.0,internal_timestamp,354.959991455,690123,1450549801,6.63999986649,3.42182006836,34.008335649,1028.32225891,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2042',)",3659538612.7,2,34.2162017822,3724598986.15,3724598986.28,3659538612.7,0.0,internal_timestamp,354.260009766,695158,1450549812,6.63929986954,3.42162017822,34.0071610122,1028.31822517,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2043',)",3659538623.7,2,34.214099884,3724598986.15,3724598986.28,3659538623.7,0.0,internal_timestamp,353.519989014,696932,1450549823,6.63770008087,3.4214099884,34.0067833135,1028.31476069,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2044',)",3659538634.7,2,34.2118988037,3724598986.15,3724598986.28,3659538634.7,0.0,internal_timestamp,352.869995117,701076,1450549834,6.63640022278,3.42118988037,34.0059551521,1028.31131232,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2045',)",3659538645.7,2,34.2102012634,3724598986.15,3724598986.28,3659538645.7,0.0,internal_timestamp,352.269989014,695478,1450549845,6.63560009003,3.42102012634,34.0051639166,1028.30805104,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2046',)",3659538656.7,2,34.2095985413,3724598986.15,3724598986.28,3659538656.7,0.0,internal_timestamp,351.559997559,699704,1450549856,6.63649988174,3.42095985413,34.0039517314,1028.30371564,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2047',)",3659538667.7,2,34.2070007324,3724598986.15,3724598986.28,3659538667.7,0.0,internal_timestamp,350.730010986,704732,1450549867,6.63460016251,3.42070007324,34.0033668171,1028.29971608,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2048',)",3659538678.7,2,34.2048988342,3724598986.15,3724598986.28,3659538678.7,0.0,internal_timestamp,350.059997559,698719,1450549878,6.63380002975,3.42048988342,34.0021627749,1028.29580898,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2049',)",3659538689.7,2,34.202999115,3724598986.15,3724598986.28,3659538689.7,0.0,internal_timestamp,349.450012207,703166,1450549889,6.63320016861,3.4202999115,34.0009545128,1028.29214568,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2050',)",3659538700.71,2,34.2022018433,3724598986.15,3724598986.29,3659538700.71,0.0,internal_timestamp,348.820007324,706146,1450549900,6.63369989395,3.42022018433,33.9998848374,1028.28834513,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2051',)",3659538711.7,2,34.2000999451,3724598986.15,3724598986.29,3659538711.7,0.0,internal_timestamp,348.079986572,698892,1450549911,6.63250017166,3.42000999451,33.9991105236,1028.28451061,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2052',)",3659538721.71,2,34.1949996948,3724598986.15,3724598986.29,3659538721.71,0.0,internal_timestamp,347.489990234,709598,1450549921,6.62919998169,3.41949996948,33.9970307696,1028.28063245,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2053',)",3659538733.7,2,34.1944007874,3724598986.15,3724598986.29,3659538733.7,0.0,internal_timestamp,346.829986572,704464,1450549933,6.62939977646,3.41944007874,33.9964919104,1028.2771535,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2054',)",3659538744.71,2,34.1908988953,3724598986.15,3724598986.29,3659538744.71,0.0,internal_timestamp,346.220001221,707518,1450549944,6.62729978561,3.41908988953,33.9949988745,1028.27347627,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2055',)",3659538755.7,2,34.1899986267,3724598986.15,3724598986.29,3659538755.7,0.0,internal_timestamp,345.640014648,702253,1450549955,6.62680006027,3.41899986267,33.9947809706,1028.27071463,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2056',)",3659538766.71,2,34.1885986328,3724598986.15,3724598986.29,3659538766.71,0.0,internal_timestamp,344.970001221,707613,1450549966,6.62729978561,3.41885986328,33.9930646791,1028.2662219,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2057',)",3659538777.71,2,34.1875991821,3724598986.15,3724598986.29,3659538777.71,0.0,internal_timestamp,344.279998779,712802,1450549977,6.62769985199,3.41875991821,33.9918994601,1028.26208464,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2058',)",3659538788.71,2,34.1841011047,3724598986.15,3724598986.29,3659538788.71,0.0,internal_timestamp,343.559997559,706234,1450549988,6.62540006638,3.41841011047,33.9906616892,1028.25813102,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2059',)",3659538799.71,2,34.1898002625,3724598986.15,3724598986.29,3659538799.71,0.0,internal_timestamp,342.899993896,710452,1450549999,6.63859987259,3.41898002625,33.9842086406,1028.24818003,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2060',)",3659538810.72,2,34.1946983337,3724598986.15,3724598986.29,3659538810.72,0.0,internal_timestamp,342.399993896,715764,1450550010,6.64470005035,3.41946983337,33.9838230346,1028.24472778,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2061',)",3659538821.71,2,34.1976013184,3724598986.15,3724598986.29,3659538821.71,0.0,internal_timestamp,342.070007324,710236,1450550021,6.65040016174,3.41976013184,33.981547304,1028.24062534,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2062',)",3659538832.72,2,34.2000999451,3724598986.15,3724598986.29,3659538832.72,0.0,internal_timestamp,341.779998779,715140,1450550032,6.65310001373,3.42000999451,33.9817752988,1028.23909542,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2063',)",3659538843.72,2,34.2022018433,3724598986.15,3724598986.29,3659538843.72,0.0,internal_timestamp,341.450012207,719371,1450550043,6.65590000153,3.42022018433,33.9814854398,1028.23696092,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2064',)",3659538854.71,2,34.202999115,3724598986.15,3724598986.29,3659538854.71,0.0,internal_timestamp,341.529998779,712990,1450550054,6.65659999847,3.4202999115,33.9816341653,1028.23734646,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2065',)",3659538865.72,2,34.2070999146,3724598986.15,3724598986.29,3659538865.72,0.0,internal_timestamp,341.369995117,716195,1450550065,6.66169977188,3.42070999146,33.981192774,1028.2355495,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2066',)",3659538876.72,2,34.2139015198,3724598986.15,3724598986.29,3659538876.72,0.0,internal_timestamp,340.790008545,718554,1450550076,6.66970014572,3.42139015198,33.9810664698,1028.23166614,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2067',)",3659538887.72,2,34.2179985046,3724598986.15,3724598986.29,3659538887.72,0.0,internal_timestamp,340.019989014,720138,1450550087,6.67460012436,3.42179985046,33.9811143261,1028.22748339,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2068',)",3659538898.72,2,34.2197990417,3724598986.15,3724598986.29,3659538898.72,0.0,internal_timestamp,339.170013428,721874,1450550098,6.67689990997,3.42197990417,33.981238873,1028.22335955,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2069',)",3659538909.73,2,34.2296981812,3724598986.15,3724598986.29,3659538909.73,0.0,internal_timestamp,338.200012207,725807,1450550109,6.68879985809,3.42296981812,33.9808611225,1028.21694044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2070',)",3659538920.72,2,34.2363014221,3724598986.15,3724598986.29,3659538920.72,0.0,internal_timestamp,336.899993896,717557,1450550120,6.69560003281,3.42363014221,33.9820507617,1028.21095643,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2071',)",3659538930.73,2,34.2537994385,3724598986.15,3724598986.29,3659538930.73,0.0,internal_timestamp,335.489990234,728322,1450550130,6.71619987488,3.42537994385,33.9816609296,1028.2012828,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2072',)",3659538941.72,2,34.2913017273,3724598986.15,3724598986.29,3659538941.72,0.0,internal_timestamp,334.179992676,719115,1450550141,6.75960016251,3.42913017273,33.9807253529,1028.18841557,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2073',)",3659538953.73,2,34.3128013611,3724598986.15,3724598986.29,3659538953.73,0.0,internal_timestamp,332.929992676,727298,1450550153,6.78609991074,3.43128013611,33.9788251162,1028.17744203,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2074',)",3659538964.73,2,34.3138008118,3724598986.15,3724598986.3,3659538964.73,0.0,internal_timestamp,331.910003662,731503,1450550164,6.78730010986,3.43138008118,33.9792337647,1028.17291672,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2075',)",3659538974.72,2,34.3154983521,3724598986.15,3724598986.3,3659538974.72,0.0,internal_timestamp,331.130004883,722548,1450550174,6.7891998291,3.43154983521,33.9796036692,1028.16936221,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2076',)",3659538986.73,2,34.3208999634,3724598986.15,3724598986.3,3659538986.73,0.0,internal_timestamp,330.029998779,730343,1450550186,6.79930019379,3.43208999634,33.9761067217,1028.1601402,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2077',)",3659538996.73,2,34.3208999634,3724598986.15,3724598986.3,3659538996.73,0.0,internal_timestamp,328.940002441,732485,1450550196,6.80039978027,3.43208999634,33.9755487713,1028.15454846,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2078',)",3659539007.73,2,34.3218994141,3724598986.15,3724598986.3,3659539007.73,0.0,internal_timestamp,327.859985352,729320,1450550207,6.80200004578,3.43218994141,33.975591372,1028.14940343,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2079',)",3659539019.73,2,34.3230018616,3724598986.15,3724598986.3,3659539019.73,0.0,internal_timestamp,326.839996338,734088,1450550219,6.80459976196,3.43230018616,33.9747315024,1028.14368278,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
